dh_sys,id_ds_vrs,cd_evn,dh_evn,data_type,save_date,technical_instrument_id,deal_date,issue_date,fst_coupon_start_date_1,fst_coupon_start_date_2,fst_coupon_mat_date_1,fst_coupon_mat_date_2,amortiz_start_date_1,amortiz_start_date_2,maturity_date_2,last_coupon_maturity_1,last_coupon_maturity_2,next_coupon_maturity_1,next_coupon_maturity_2,next_amortiz_date_1,next_amortiz_date_2,fixing_type_1,fixing_type_2,redemption_type_1,redemption_type_2,redemption_type_1_str,redemption_type_2_str,coupon_frequency_1,coupon_frequency_2,coupon_frequency_lirf,amort_frequency_1,amort_frequency_2,coupon_rate_1,coupon_rate_2,ctd_price_factor,coupon_fixed_1,coupon_fixed_2,coupon_fixed_1_str,coupon_fixed_2_str,spread_1,spread_2,rate_type_1,rate_type_2,rate_type_1_str,rate_type_2_str,capitalisation_type_1,capitalisation_type_2,capitalization_type_1_str,capitalization_type_2_str,daycount_1,daycount_2,daycount_1_str,daycount_2_str,issue_price,redemption_price,outstanding_amount_1,outstanding_amount_2,flag_quotation_1,flag_quotation_2,ctmp,tmp,option_ratio,bcy_ccy_factor,contract_life,future_coupon_rate,index_1,index_2,ex_amt,counterpart,counterpart_str,tax_rate,last_dividend,pcy_amount_2,ccy_2,ccy_str_2,instrument_price_factor,long_position,issuer_2,issuer_2_str,issuer_category_2,issuer_category_2_str,userdef_extcode,settl_interest_1,settl_interest_2,technical_dw_id,dh_uti_cre,lb_uti_cre,lb_wkf_cre,lb_ses_cre,dh_uti_upd,lb_uti_upd,lb_wkf_upd,lb_ses_upd
1979-08-03 06:12:21.000000,21,21,1997-07-08 19:38:56.000000,E,2002-02-26 01:35:29.000000,21,2002-12-31 17:00:30.000000,1995-11-23 15:50:56.000000,1972-11-21 00:57:38.000000,1984-04-20 09:30:25.000000,1998-02-10 14:40:23.000000,1981-11-01 03:25:18.000000,2013-11-18 21:53:05.000000,2010-09-18 10:51:24.000000,1972-12-18 19:10:08.000000,1998-11-21 10:08:31.000000,2017-05-05 15:37:23.000000,1984-08-19 01:08:42.000000,2006-01-28 12:29:21.000000,1976-05-31 08:55:48.000000,1995-07-12 08:04:11.000000,21,21,21,21,J,G,21,21,21,21,21,21.00000000000,21.00000000000,21.00000000000,21,21,T,C,21.00000000000,21.00000000000,21,21,M,L,21,21,P,K,21,21,M,I,21.00000000000,21.00000000000,21.00000000000,21.00000000000,B,M,21.00000000000,21.00000000000,21.00000000000,21.00000000000,21.00000000000,21.00000000000,S,P,U,S,L,21.00000000000,21.00000000000,21.00000000000,21,R,21.00000000000,J,L,Q,21,T,K,21.00000000000,21.00000000000,21,1979-11-20 15:47:09.000000,A,C,L,2007-07-01 15:12:43.000000,U,J,B
1997-03-15 11:25:03.000000,22,22,1999-12-22 21:42:43.000000,M,2016-04-19 09:55:48.000000,22,2000-12-31 16:30:33.000000,1998-03-16 07:22:30.000000,1978-10-18 05:07:11.000000,1977-08-30 22:18:44.000000,2002-02-01 11:15:08.000000,1975-06-02 12:20:34.000000,1990-10-03 09:50:05.000000,2011-12-17 15:30:58.000000,2015-11-26 07:50:26.000000,1994-07-10 17:34:50.000000,1974-02-06 02:18:20.000000,1994-09-22 20:19:39.000000,1999-07-20 00:06:24.000000,2004-05-07 08:27:36.000000,1991-09-01 07:52:02.000000,22,22,22,22,L,G,22,22,22,22,22,22.00000000000,22.00000000000,22.00000000000,22,22,L,C,22.00000000000,22.00000000000,22,22,H,R,22,22,C,S,22,22,C,U,22.00000000000,22.00000000000,22.00000000000,22.00000000000,A,E,22.00000000000,22.00000000000,22.00000000000,22.00000000000,22.00000000000,22.00000000000,T,T,T,Q,I,22.00000000000,22.00000000000,22.00000000000,22,Z,22.00000000000,I,J,N,22,H,B,22.00000000000,22.00000000000,22,2009-11-25 19:46:54.000000,S,B,C,1996-02-08 02:47:13.000000,G,G,U
2003-07-06 20:50:24.000000,23,23,1979-06-27 22:11:02.000000,M,2002-06-02 01:59:22.000000,23,2022-05-04 19:24:52.000000,2019-11-12 11:25:40.000000,1999-12-11 19:44:38.000000,2014-07-27 15:16:07.000000,2017-08-22 04:59:05.000000,1994-11-24 10:27:18.000000,1990-05-08 06:11:53.000000,1973-03-03 19:34:36.000000,2001-08-13 06:51:30.000000,1989-04-11 18:00:15.000000,1991-12-09 07:23:23.000000,2006-04-18 00:49:23.000000,1991-08-08 04:59:38.000000,1977-03-25 22:10:26.000000,1992-05-31 15:28:37.000000,23,23,23,23,L,L,23,23,23,23,23,23.00000000000,23.00000000000,23.00000000000,23,23,N,M,23.00000000000,23.00000000000,23,23,S,C,23,23,C,U,23,23,P,U,23.00000000000,23.00000000000,23.00000000000,23.00000000000,I,P,23.00000000000,23.00000000000,23.00000000000,23.00000000000,23.00000000000,23.00000000000,A,T,Z,S,R,23.00000000000,23.00000000000,23.00000000000,23,T,23.00000000000,M,I,C,23,N,F,23.00000000000,23.00000000000,23,2018-10-23 02:35:37.000000,K,A,D,1989-08-14 11:27:41.000000,M,B,F
1979-01-13 15:35:02.000000,24,24,2010-09-14 21:22:00.000000,E,2005-03-22 08:00:50.000000,24,2017-05-14 03:01:54.000000,1982-07-24 22:16:17.000000,1997-12-04 03:21:16.000000,2021-02-06 17:33:31.000000,1981-07-26 03:05:57.000000,1970-05-24 10:16:00.000000,2011-04-27 09:45:58.000000,1980-04-01 18:47:55.000000,2014-05-03 22:33:25.000000,1990-11-28 16:05:51.000000,1997-07-25 16:32:31.000000,1999-07-03 12:57:25.000000,1974-12-02 05:00:58.000000,2009-12-01 20:41:16.000000,1978-09-04 15:23:07.000000,24,24,24,24,T,E,24,24,24,24,24,24.00000000000,24.00000000000,24.00000000000,24,24,H,M,24.00000000000,24.00000000000,24,24,I,T,24,24,G,J,24,24,H,A,24.00000000000,24.00000000000,24.00000000000,24.00000000000,M,S,24.00000000000,24.00000000000,24.00000000000,24.00000000000,24.00000000000,24.00000000000,L,T,G,K,D,24.00000000000,24.00000000000,24.00000000000,24,G,24.00000000000,S,A,P,24,Q,E,24.00000000000,24.00000000000,24,2001-02-11 17:27:18.000000,K,E,G,2010-09-15 13:55:09.000000,L,U,M
1990-05-20 18:31:49.000000,25,25,1971-05-28 16:08:42.000000,T,1973-07-28 02:38:23.000000,25,1976-10-11 05:22:50.000000,1983-10-05 22:20:51.000000,1985-07-06 03:03:35.000000,2018-08-02 17:34:30.000000,1974-10-05 23:36:14.000000,1985-08-31 18:58:41.000000,1993-12-30 10:35:08.000000,1998-04-19 09:57:35.000000,1976-05-14 08:27:58.000000,2019-07-10 00:42:39.000000,2010-06-02 04:08:25.000000,1990-02-05 21:41:26.000000,1979-11-29 01:12:31.000000,2020-05-04 03:17:40.000000,1977-01-06 12:14:52.000000,25,25,25,25,Q,M,25,25,25,25,25,25.00000000000,25.00000000000,25.00000000000,25,25,L,S,25.00000000000,25.00000000000,25,25,M,P,25,25,U,M,25,25,N,E,25.00000000000,25.00000000000,25.00000000000,25.00000000000,T,M,25.00000000000,25.00000000000,25.00000000000,25.00000000000,25.00000000000,25.00000000000,I,I,G,S,P,25.00000000000,25.00000000000,25.00000000000,25,K,25.00000000000,N,K,Y,25,S,L,25.00000000000,25.00000000000,25,2002-06-17 18:00:47.000000,N,B,E,2004-12-12 03:08:23.000000,V,N,S
1996-12-04 02:02:46.000000,26,26,1984-03-15 20:14:39.000000,M,2009-05-30 19:54:19.000000,26,1975-08-23 12:39:55.000000,1971-01-15 03:43:46.000000,2013-05-24 20:47:15.000000,1972-03-23 14:54:33.000000,1984-04-15 06:16:16.000000,2007-09-01 17:22:36.000000,1979-03-19 16:40:58.000000,2003-05-18 18:40:39.000000,1980-04-25 23:12:30.000000,1986-11-19 05:11:59.000000,1994-11-14 14:17:45.000000,1971-10-17 21:46:59.000000,1991-05-23 01:21:40.000000,1996-07-31 14:04:46.000000,2017-02-01 23:58:07.000000,26,26,26,26,K,N,26,26,26,26,26,26.00000000000,26.00000000000,26.00000000000,26,26,P,M,26.00000000000,26.00000000000,26,26,C,L,26,26,S,B,26,26,S,E,26.00000000000,26.00000000000,26.00000000000,26.00000000000,K,U,26.00000000000,26.00000000000,26.00000000000,26.00000000000,26.00000000000,26.00000000000,K,C,D,H,T,26.00000000000,26.00000000000,26.00000000000,26,G,26.00000000000,B,F,M,26,N,B,26.00000000000,26.00000000000,26,2003-04-24 20:29:09.000000,Z,C,L,2011-06-08 12:40:32.000000,K,A,T
1991-08-27 22:28:17.000000,27,27,1988-04-16 16:47:36.000000,T,2013-04-09 05:59:07.000000,27,2012-10-02 13:37:39.000000,2020-02-07 14:28:47.000000,2010-04-14 17:13:23.000000,2007-06-24 17:57:29.000000,2005-01-27 21:10:45.000000,1972-09-27 06:53:15.000000,1991-06-28 02:02:07.000000,1998-11-19 04:02:26.000000,1979-05-21 05:40:14.000000,2000-06-24 02:30:35.000000,2018-09-22 04:16:49.000000,1973-10-03 08:14:08.000000,2015-08-26 17:51:34.000000,1985-01-30 11:10:24.000000,2001-07-26 22:31:16.000000,27,27,27,27,D,K,27,27,27,27,27,27.00000000000,27.00000000000,27.00000000000,27,27,L,B,27.00000000000,27.00000000000,27,27,D,A,27,27,S,B,27,27,P,I,27.00000000000,27.00000000000,27.00000000000,27.00000000000,C,S,27.00000000000,27.00000000000,27.00000000000,27.00000000000,27.00000000000,27.00000000000,A,B,S,D,B,27.00000000000,27.00000000000,27.00000000000,27,L,27.00000000000,S,A,R,27,L,C,27.00000000000,27.00000000000,27,1993-01-17 10:08:35.000000,L,E,C,1987-04-12 15:52:00.000000,L,K,B
1992-09-03 09:02:04.000000,28,28,1988-10-02 17:38:40.000000,V,2021-03-19 16:07:14.000000,28,2002-04-16 19:25:29.000000,1988-01-03 02:51:15.000000,1985-04-14 01:37:10.000000,1984-01-20 08:14:18.000000,1979-10-30 10:03:51.000000,1984-02-26 13:17:22.000000,1984-11-14 07:11:17.000000,1996-09-21 03:59:28.000000,1996-06-17 12:56:15.000000,1972-12-21 16:13:41.000000,2022-11-13 03:59:18.000000,2009-03-03 04:50:37.000000,2014-05-18 23:04:22.000000,1983-04-26 14:37:55.000000,1998-03-31 17:16:45.000000,28,28,28,28,L,R,28,28,28,28,28,28.00000000000,28.00000000000,28.00000000000,28,28,E,M,28.00000000000,28.00000000000,28,28,C,M,28,28,C,I,28,28,T,K,28.00000000000,28.00000000000,28.00000000000,28.00000000000,P,E,28.00000000000,28.00000000000,28.00000000000,28.00000000000,28.00000000000,28.00000000000,K,G,V,A,M,28.00000000000,28.00000000000,28.00000000000,28,B,28.00000000000,D,S,G,28,A,D,28.00000000000,28.00000000000,28,2001-11-29 09:31:13.000000,A,L,G,2015-07-14 05:30:44.000000,L,B,S
2011-02-26 23:17:13.000000,29,29,1986-05-20 15:03:37.000000,L,1975-10-11 05:31:44.000000,29,1974-03-13 06:19:24.000000,1998-03-15 20:45:45.000000,2007-09-10 19:02:55.000000,2020-06-08 18:42:47.000000,1988-01-23 09:19:17.000000,2011-03-27 22:19:57.000000,2011-06-07 16:15:46.000000,2016-11-05 00:17:33.000000,1988-11-08 11:25:17.000000,2018-01-05 07:50:03.000000,2002-07-26 18:49:46.000000,1986-08-01 12:04:15.000000,2007-07-23 10:06:00.000000,2011-05-06 10:34:51.000000,1993-02-01 07:35:41.000000,29,29,29,29,H,S,29,29,29,29,29,29.00000000000,29.00000000000,29.00000000000,29,29,P,B,29.00000000000,29.00000000000,29,29,G,K,29,29,K,M,29,29,P,T,29.00000000000,29.00000000000,29.00000000000,29.00000000000,L,E,29.00000000000,29.00000000000,29.00000000000,29.00000000000,29.00000000000,29.00000000000,T,F,A,I,T,29.00000000000,29.00000000000,29.00000000000,29,J,29.00000000000,F,M,T,29,W,P,29.00000000000,29.00000000000,29,2021-12-06 04:05:05.000000,L,H,G,2018-10-30 09:15:51.000000,A,B,M
2013-07-14 19:45:47.000000,30,30,1981-12-15 06:05:25.000000,R,2009-08-25 18:31:06.000000,30,1993-01-27 13:06:51.000000,2014-09-19 23:48:08.000000,1998-07-28 06:41:28.000000,2015-09-06 22:51:54.000000,2017-03-18 04:43:59.000000,2017-09-27 06:14:29.000000,2016-11-29 06:25:39.000000,2010-02-18 06:08:54.000000,1997-12-18 00:06:23.000000,2018-11-07 09:07:05.000000,2019-02-27 16:47:47.000000,1998-03-19 21:31:37.000000,1982-12-26 23:37:13.000000,2011-03-22 10:13:49.000000,1996-09-27 17:27:43.000000,30,30,30,30,G,T,30,30,30,30,30,30.00000000000,30.00000000000,30.00000000000,30,30,M,G,30.00000000000,30.00000000000,30,30,B,V,30,30,R,I,30,30,T,S,30.00000000000,30.00000000000,30.00000000000,30.00000000000,Q,S,30.00000000000,30.00000000000,30.00000000000,30.00000000000,30.00000000000,30.00000000000,K,I,G,F,E,30.00000000000,30.00000000000,30.00000000000,30,M,30.00000000000,M,T,M,30,S,V,30.00000000000,30.00000000000,30,2016-08-13 20:51:29.000000,M,M,S,2011-12-01 12:07:52.000000,D,S,E
1976-08-08 03:23:30.000000,31,31,1973-11-25 11:42:57.000000,G,2013-04-24 14:31:12.000000,31,2012-03-16 02:08:54.000000,2023-02-28 17:57:12.000000,1983-07-18 11:10:13.000000,1982-03-02 01:02:59.000000,1997-08-16 09:08:41.000000,2006-06-09 07:58:42.000000,1982-04-30 10:44:13.000000,1983-06-20 03:20:42.000000,1996-05-11 19:51:00.000000,1980-04-05 10:02:53.000000,1973-11-17 00:46:48.000000,2014-08-06 13:27:07.000000,2001-06-09 11:48:06.000000,1997-03-26 14:20:10.000000,1982-09-03 20:17:15.000000,31,31,31,31,E,M,31,31,31,31,31,31.00000000000,31.00000000000,31.00000000000,31,31,U,F,31.00000000000,31.00000000000,31,31,S,I,31,31,T,W,31,31,C,K,31.00000000000,31.00000000000,31.00000000000,31.00000000000,B,I,31.00000000000,31.00000000000,31.00000000000,31.00000000000,31.00000000000,31.00000000000,P,G,V,E,L,31.00000000000,31.00000000000,31.00000000000,31,M,31.00000000000,Y,M,G,31,S,B,31.00000000000,31.00000000000,31,1991-04-20 03:34:48.000000,L,N,C,2007-08-19 07:44:02.000000,B,G,M
2006-10-13 19:50:10.000000,32,32,1979-10-09 17:02:05.000000,K,1971-07-22 05:58:55.000000,32,1984-11-01 13:43:25.000000,1989-09-11 02:14:02.000000,1976-08-02 14:10:05.000000,1983-05-15 06:41:38.000000,2022-04-29 07:19:06.000000,2008-11-05 22:39:42.000000,2003-10-21 08:51:52.000000,1971-02-14 12:10:39.000000,1995-09-01 01:32:34.000000,1984-05-28 13:05:37.000000,2021-12-04 14:38:28.000000,2013-02-17 11:09:51.000000,1989-08-14 23:20:25.000000,2016-04-23 20:27:42.000000,1971-08-25 22:46:56.000000,32,32,32,32,B,S,32,32,32,32,32,32.00000000000,32.00000000000,32.00000000000,32,32,M,T,32.00000000000,32.00000000000,32,32,G,C,32,32,G,G,32,32,G,P,32.00000000000,32.00000000000,32.00000000000,32.00000000000,L,M,32.00000000000,32.00000000000,32.00000000000,32.00000000000,32.00000000000,32.00000000000,S,P,B,S,C,32.00000000000,32.00000000000,32.00000000000,32,Y,32.00000000000,P,T,E,32,M,A,32.00000000000,32.00000000000,32,1996-02-24 12:35:59.000000,B,C,B,1988-04-04 18:27:15.000000,P,G,G
2006-02-12 14:05:16.000000,33,33,1989-06-25 00:51:44.000000,S,1976-05-11 03:32:00.000000,33,1984-10-20 05:23:56.000000,1987-02-19 09:59:57.000000,1996-04-28 18:10:10.000000,2019-09-15 04:28:33.000000,1974-03-05 16:49:27.000000,1973-08-25 02:16:29.000000,1971-01-17 05:54:12.000000,2010-08-01 01:53:51.000000,1984-03-29 05:49:47.000000,1994-04-23 14:44:03.000000,2005-12-26 10:05:45.000000,1981-10-13 22:12:04.000000,2008-08-26 09:27:56.000000,1973-12-06 05:38:14.000000,1973-08-13 23:07:34.000000,33,33,33,33,B,S,33,33,33,33,33,33.00000000000,33.00000000000,33.00000000000,33,33,R,E,33.00000000000,33.00000000000,33,33,B,G,33,33,G,S,33,33,P,V,33.00000000000,33.00000000000,33.00000000000,33.00000000000,K,B,33.00000000000,33.00000000000,33.00000000000,33.00000000000,33.00000000000,33.00000000000,L,E,A,B,S,33.00000000000,33.00000000000,33.00000000000,33,H,33.00000000000,B,A,P,33,R,C,33.00000000000,33.00000000000,33,2007-09-27 05:17:27.000000,P,B,T,2016-08-23 08:04:24.000000,Z,T,W
1996-03-16 05:39:07.000000,34,34,2005-08-30 10:22:21.000000,B,1998-01-10 13:52:34.000000,34,1978-03-14 16:23:41.000000,1970-09-16 12:05:41.000000,2005-11-17 14:30:16.000000,1998-03-23 08:02:54.000000,2019-08-18 17:08:58.000000,1982-03-11 18:07:41.000000,1981-11-22 00:29:15.000000,2012-08-16 00:01:31.000000,1996-09-29 02:45:57.000000,1978-04-07 06:31:15.000000,1994-01-15 21:31:15.000000,1971-02-08 14:06:43.000000,1980-06-24 11:50:23.000000,1989-04-28 10:04:09.000000,2010-12-14 20:52:51.000000,34,34,34,34,B,U,34,34,34,34,34,34.00000000000,34.00000000000,34.00000000000,34,34,L,L,34.00000000000,34.00000000000,34,34,M,Y,34,34,T,I,34,34,Y,K,34.00000000000,34.00000000000,34.00000000000,34.00000000000,N,F,34.00000000000,34.00000000000,34.00000000000,34.00000000000,34.00000000000,34.00000000000,M,G,T,U,N,34.00000000000,34.00000000000,34.00000000000,34,A,34.00000000000,H,S,B,34,U,D,34.00000000000,34.00000000000,34,1989-01-31 16:23:10.000000,R,K,M,2013-02-22 01:34:12.000000,F,Y,B
2011-12-19 07:47:27.000000,35,35,1993-07-16 02:04:48.000000,K,1995-10-29 18:41:41.000000,35,1978-04-13 07:41:16.000000,1986-07-31 00:51:18.000000,2014-04-26 03:17:17.000000,1976-07-09 23:09:11.000000,1986-06-04 08:11:47.000000,1982-12-01 22:33:09.000000,2013-12-19 07:33:19.000000,1971-06-09 11:52:10.000000,1996-10-21 22:47:25.000000,1977-11-06 22:48:33.000000,1999-01-22 09:12:28.000000,1971-04-22 16:02:50.000000,2005-12-22 02:17:40.000000,2001-01-08 01:11:18.000000,1994-09-02 03:24:50.000000,35,35,35,35,P,D,35,35,35,35,35,35.00000000000,35.00000000000,35.00000000000,35,35,A,P,35.00000000000,35.00000000000,35,35,E,W,35,35,B,M,35,35,A,M,35.00000000000,35.00000000000,35.00000000000,35.00000000000,N,P,35.00000000000,35.00000000000,35.00000000000,35.00000000000,35.00000000000,35.00000000000,G,S,A,L,G,35.00000000000,35.00000000000,35.00000000000,35,T,35.00000000000,O,D,V,35,S,B,35.00000000000,35.00000000000,35,1982-10-31 08:39:40.000000,T,H,C,2014-01-12 01:02:52.000000,S,M,B
2011-12-31 04:44:00.000000,36,36,2022-06-16 23:26:03.000000,H,2005-10-01 12:49:57.000000,36,2022-05-19 20:06:37.000000,2015-01-04 10:49:17.000000,1993-12-03 02:37:18.000000,1971-06-07 04:06:54.000000,2004-06-18 09:09:00.000000,2001-07-04 14:53:38.000000,2000-07-28 15:49:01.000000,1985-08-04 01:07:17.000000,2011-04-03 02:47:41.000000,1981-11-17 13:59:00.000000,1977-04-26 07:08:20.000000,1989-02-22 13:23:05.000000,2017-03-03 09:27:37.000000,1985-05-09 21:23:05.000000,1977-02-26 20:07:29.000000,36,36,36,36,H,S,36,36,36,36,36,36.00000000000,36.00000000000,36.00000000000,36,36,K,A,36.00000000000,36.00000000000,36,36,D,B,36,36,H,L,36,36,N,L,36.00000000000,36.00000000000,36.00000000000,36.00000000000,G,P,36.00000000000,36.00000000000,36.00000000000,36.00000000000,36.00000000000,36.00000000000,S,K,S,P,M,36.00000000000,36.00000000000,36.00000000000,36,V,36.00000000000,M,C,T,36,S,M,36.00000000000,36.00000000000,36,1971-05-10 18:20:18.000000,K,G,C,1972-09-20 02:58:09.000000,G,D,S
1992-02-06 06:23:06.000000,37,37,1984-08-04 08:25:44.000000,G,2002-02-26 12:00:38.000000,37,1998-11-26 02:16:14.000000,2004-01-07 10:54:45.000000,1985-09-04 05:24:02.000000,2009-03-14 20:24:07.000000,1979-07-18 00:19:26.000000,2022-10-22 19:27:40.000000,2010-06-08 09:16:56.000000,1998-08-01 08:33:48.000000,2006-06-08 12:06:13.000000,2015-06-15 08:34:05.000000,1972-08-11 10:12:18.000000,1990-04-14 16:03:49.000000,1998-06-01 12:33:48.000000,1995-08-13 13:54:41.000000,2011-03-25 12:02:37.000000,37,37,37,37,J,T,37,37,37,37,37,37.00000000000,37.00000000000,37.00000000000,37,37,N,U,37.00000000000,37.00000000000,37,37,M,G,37,37,L,A,37,37,S,L,37.00000000000,37.00000000000,37.00000000000,37.00000000000,M,T,37.00000000000,37.00000000000,37.00000000000,37.00000000000,37.00000000000,37.00000000000,T,E,N,Z,S,37.00000000000,37.00000000000,37.00000000000,37,N,37.00000000000,H,Q,P,37,N,M,37.00000000000,37.00000000000,37,1974-11-23 06:15:10.000000,T,M,B,2023-02-01 18:09:09.000000,K,A,K
1980-03-13 09:50:24.000000,38,38,1975-01-27 03:03:49.000000,G,2001-05-02 14:18:46.000000,38,1984-11-22 18:05:46.000000,1995-05-19 04:17:47.000000,2001-08-26 11:08:03.000000,1988-10-01 14:55:57.000000,2007-01-12 08:12:45.000000,2010-11-21 22:08:43.000000,2015-09-21 00:18:13.000000,1971-11-03 23:06:47.000000,1994-08-11 01:47:01.000000,2012-07-23 00:27:49.000000,1973-05-23 09:14:03.000000,1979-12-30 16:04:51.000000,1974-09-09 05:15:40.000000,1974-09-26 18:02:36.000000,1995-03-31 01:57:41.000000,38,38,38,38,Z,N,38,38,38,38,38,38.00000000000,38.00000000000,38.00000000000,38,38,K,T,38.00000000000,38.00000000000,38,38,D,L,38,38,P,G,38,38,E,G,38.00000000000,38.00000000000,38.00000000000,38.00000000000,T,K,38.00000000000,38.00000000000,38.00000000000,38.00000000000,38.00000000000,38.00000000000,B,B,W,M,S,38.00000000000,38.00000000000,38.00000000000,38,N,38.00000000000,N,D,S,38,L,C,38.00000000000,38.00000000000,38,2017-02-10 17:08:12.000000,R,T,B,1977-06-03 10:47:28.000000,G,V,N
1986-10-29 23:40:21.000000,39,39,1993-07-28 14:46:50.000000,T,1970-08-08 13:18:15.000000,39,1989-04-27 11:19:50.000000,1998-03-25 11:37:37.000000,1985-05-04 13:24:55.000000,2014-08-18 04:25:57.000000,1972-05-21 08:44:50.000000,1982-06-07 04:57:47.000000,1976-10-16 05:31:38.000000,1996-06-20 06:08:04.000000,1979-02-15 03:26:41.000000,2012-11-06 18:52:59.000000,2006-09-29 07:07:39.000000,1997-05-11 14:39:28.000000,1983-06-28 15:07:38.000000,1999-03-25 04:49:45.000000,2000-01-08 17:43:18.000000,39,39,39,39,B,S,39,39,39,39,39,39.00000000000,39.00000000000,39.00000000000,39,39,M,F,39.00000000000,39.00000000000,39,39,M,G,39,39,T,A,39,39,B,E,39.00000000000,39.00000000000,39.00000000000,39.00000000000,L,S,39.00000000000,39.00000000000,39.00000000000,39.00000000000,39.00000000000,39.00000000000,C,G,G,S,S,39.00000000000,39.00000000000,39.00000000000,39,U,39.00000000000,T,B,K,39,L,H,39.00000000000,39.00000000000,39,1999-10-11 01:23:43.000000,L,P,B,1985-12-31 06:06:30.000000,M,O,E
1997-09-21 04:34:26.000000,40,40,2007-04-01 11:46:08.000000,G,1971-12-20 05:51:56.000000,40,1989-01-28 09:52:41.000000,1994-04-08 12:47:52.000000,1990-03-08 01:42:33.000000,2009-04-14 02:54:58.000000,1996-04-25 13:02:13.000000,1982-11-05 06:50:10.000000,2001-05-03 03:29:39.000000,1979-10-02 22:04:51.000000,1995-02-11 05:50:19.000000,2004-11-01 20:51:10.000000,2009-08-31 09:10:51.000000,1985-07-21 15:08:22.000000,1996-04-18 20:19:39.000000,1976-10-23 21:18:17.000000,1993-05-31 17:58:02.000000,40,40,40,40,V,T,40,40,40,40,40,40.00000000000,40.00000000000,40.00000000000,40,40,M,H,40.00000000000,40.00000000000,40,40,T,P,40,40,T,B,40,40,C,B,40.00000000000,40.00000000000,40.00000000000,40.00000000000,S,M,40.00000000000,40.00000000000,40.00000000000,40.00000000000,40.00000000000,40.00000000000,I,T,D,M,T,40.00000000000,40.00000000000,40.00000000000,40,K,40.00000000000,A,P,E,40,C,G,40.00000000000,40.00000000000,40,2004-04-11 20:57:00.000000,G,Z,O,1991-02-01 08:11:55.000000,G,T,I
1973-11-27 11:54:58.000000,41,41,1992-06-26 05:56:46.000000,M,1985-08-17 23:28:27.000000,41,2002-06-01 11:47:33.000000,2018-01-11 08:22:02.000000,1976-01-29 21:00:11.000000,2000-08-16 23:50:39.000000,1988-12-18 07:38:05.000000,2016-10-05 10:32:37.000000,2022-02-03 22:01:20.000000,2016-09-28 16:21:18.000000,1977-07-01 13:12:19.000000,1984-10-09 23:57:46.000000,1995-10-30 03:24:17.000000,1973-09-17 19:31:59.000000,2021-12-12 16:08:33.000000,1970-10-19 04:30:18.000000,1977-12-20 08:56:53.000000,41,41,41,41,N,B,41,41,41,41,41,41.00000000000,41.00000000000,41.00000000000,41,41,T,P,41.00000000000,41.00000000000,41,41,G,I,41,41,B,D,41,41,G,T,41.00000000000,41.00000000000,41.00000000000,41.00000000000,Z,M,41.00000000000,41.00000000000,41.00000000000,41.00000000000,41.00000000000,41.00000000000,Z,L,M,B,K,41.00000000000,41.00000000000,41.00000000000,41,M,41.00000000000,Z,F,U,41,E,U,41.00000000000,41.00000000000,41,1972-12-01 04:26:06.000000,I,P,D,1979-12-18 14:54:46.000000,A,L,S
1996-07-03 10:51:31.000000,42,42,1996-02-07 21:13:17.000000,B,1986-06-05 16:36:04.000000,42,2022-06-23 04:32:57.000000,2020-06-29 15:30:38.000000,1993-08-16 18:27:11.000000,2002-05-26 03:26:50.000000,2001-08-02 04:47:06.000000,1984-02-08 21:12:04.000000,1996-01-19 00:00:04.000000,1978-09-14 02:06:45.000000,2010-12-22 22:46:28.000000,1972-11-17 18:35:17.000000,1970-04-20 01:39:09.000000,1999-05-12 20:21:54.000000,1976-08-07 00:07:11.000000,1997-05-03 04:14:10.000000,2022-10-20 04:42:25.000000,42,42,42,42,E,M,42,42,42,42,42,42.00000000000,42.00000000000,42.00000000000,42,42,M,S,42.00000000000,42.00000000000,42,42,P,G,42,42,L,C,42,42,M,A,42.00000000000,42.00000000000,42.00000000000,42.00000000000,L,T,42.00000000000,42.00000000000,42.00000000000,42.00000000000,42.00000000000,42.00000000000,F,M,F,E,P,42.00000000000,42.00000000000,42.00000000000,42,S,42.00000000000,S,L,C,42,C,T,42.00000000000,42.00000000000,42,2007-06-21 15:56:23.000000,V,T,L,2008-11-08 11:09:21.000000,S,B,R
2000-07-06 21:07:02.000000,43,43,1996-03-15 20:50:03.000000,B,1979-02-26 16:32:09.000000,43,2022-11-01 10:19:23.000000,1975-03-12 16:09:07.000000,1979-06-17 17:45:32.000000,1972-03-11 13:14:07.000000,1985-04-03 10:33:53.000000,1999-10-08 01:31:44.000000,2004-01-26 05:14:50.000000,1986-11-05 16:00:10.000000,1988-04-07 07:18:09.000000,1978-01-09 19:36:18.000000,1998-07-22 18:27:43.000000,1988-10-14 00:17:20.000000,2017-07-12 09:58:49.000000,1990-05-26 09:04:24.000000,2004-05-18 19:34:16.000000,43,43,43,43,I,C,43,43,43,43,43,43.00000000000,43.00000000000,43.00000000000,43,43,J,N,43.00000000000,43.00000000000,43,43,K,B,43,43,I,I,43,43,C,P,43.00000000000,43.00000000000,43.00000000000,43.00000000000,R,H,43.00000000000,43.00000000000,43.00000000000,43.00000000000,43.00000000000,43.00000000000,B,K,M,A,T,43.00000000000,43.00000000000,43.00000000000,43,S,43.00000000000,S,U,H,43,K,T,43.00000000000,43.00000000000,43,1971-08-12 21:11:16.000000,B,M,M,1998-06-24 11:20:14.000000,M,K,B
