rk,is_new_month,is_new_week,is_new_year,cont_nr,ref_date,twrr_net_dly,twrr_net_wtd,twrr_net_mtd,twrr_net_ytd
-366353579,-163025637,684316487,1747247834,"Nice everybody without one. Enjoy establish coach contain message tree. Before it mother industry.
B",Institut,59.17374429875827,95.6007068116437,10.675987298314318,9.44007597759869
-54050117,527072502,-2143633156,-1041597488,"Message war true author important.
People national answer compare treatment point. Wear identify fri",Establis,79.27028988666002,19.65192982618195,135.47114972206495,73.67936448500348
-1475152948,-728056110,-826908706,993598318,Anything event heart push. While give trial rich strategy on. Mr unit hear figure word address them.,Might pr,86.43860003824956,134.70359721956407,34.807033307653406,37.55167168104149
642311318,-1351310319,-563305218,-313417131,"More well drive put despite shoulder try. Tough where oil own.
Common morning experience play leg. M",Represen,10.385247775542293,136.19942292679343,121.82888944350803,79.7646025728742
-628358032,-921045701,1510470360,1836201914,Those bit different old eight blue. Clearly likely provide ten serve ball include party. Than approa,That int,74.14402717924362,76.98627807492154,138.72905893261637,7.027609682435117
-1326833313,-2024030877,-1418287101,-75276900,"Out street pass become agent. There physical its rock. Certain option check discuss door food its.
A",Scientis,0.9466096396730395,3.3006530127023748,1.3574563164691122,75.61537340318814
1366811163,-1939012436,-1532622051,-1020038577,"Safe no scientist. Behavior say course remain brother fact. Ten game themselves.
Above together stor",If task ,39.052169051874614,16.126730669676746,51.77988549165328,30.124155875278852
-611956287,-1400641369,-519548778,563462718,Accept door behind anything media. Next type pattern officer read material. Store time hour speech o,Avoid so,121.2312330303651,22.842803580523697,21.298213044503292,9.701087983779965
17516002,-669858812,-886261194,-1443407569,"Cold attack attack experience.
Instead guess help. Step particular hotel owner despite. Everything w",Response,15.83609199091657,109.09464704905959,38.841206077811925,36.943429823659464
-1723518908,534682970,-1520683859,1689790146,Style black image recognize. Believe civil upon less mean sign. His appear despite lot not recently ,Court be,61.489612410845055,35.508132064354704,91.35246466856222,56.32739685711272
-1137666809,-2000894110,282855066,-929577366,"Yeah option program new. Return last special difficult foot eye. Collection knowledge nothing.
Playe",And toda,89.72618842027975,135.29715988702068,37.609836982309865,20.88605476091702
68139322,-1087567002,-440561084,183921102,List statement know year marriage. Such west site task little course. State team open bag.,Environm,46.53549111163893,84.06124740060261,142.44869521735987,22.39858405886614
1991300852,1628877729,731446177,-1564696927,Season stop week sense. Usually majority surface public.,Person f,60.29470786218093,4.41971805461828,145.54588268871015,132.92229026218976
510739938,-1462292872,1230845709,-2132884916,"Able capital shoulder degree second knowledge. Month project occur such step.
Write section leave Re",Believe ,16.336131060797285,11.867273408328897,5.481812151699099,88.16676123172599
1481440582,210360952,-323153951,1901565044,"Act sort without when. Alone admit perhaps reach town.
Return adult war describe clearly professor c",Want hum,11.578445853479842,16.49379667551825,100.04644316180504,69.61036770537451
279998703,224262343,-2040035050,764925265,Art style hotel doctor member camera shoulder plant. Drop standard free fear peace after camera. Pro,Size Rep,104.0035545732939,91.48689648276783,53.353699050413375,97.34409697293415
1991096894,-445362808,401721644,-870007067,Think reflect investment. Mind field phone four effort fight. Six number although commercial I devel,Executiv,48.21566458860563,41.05011145252571,57.376899995574206,146.83690782873023
1856765636,1189767766,-1719110735,-928083173,"Class natural form pass center traditional.
Anyone design huge fine will try get. Must firm appear p",Listen t,12.35367091218463,118.52968230189148,45.287352671353155,14.550613048045571
-1218681399,-1710571151,-1552520030,-673674913,Bar reality trip recent someone road defense. Him tree other throw remain realize.,Soldier ,152.25733184893272,107.48764144651972,44.17303092998988,142.08316265982012
-816584932,-1552372255,-515799592,-1390965521,Send safe worker forward investment site month. Commercial difficult politics consider order firm po,Five ent,139.43537100360086,146.08049533976015,150.88564591174622,136.0503539032535
-600692702,43368095,-1530977314,-1414421123,"Drop chair feel front. Chance animal represent hundred too cell bring take.
Home ball along house se",Them adm,88.4315240700697,73.05062777676726,136.90421350422463,55.507950870558695
-1090688618,1650379240,951391002,-2037350203,"Article score way really else nothing light. Teach health purpose price heavy.
Seek high view tough ",Move ref,147.87711774128786,57.42219885288528,54.952858615838444,76.34878136457003
-997481016,1876086378,-878221069,1568151234,"Bring certain by throughout up partner.
Avoid one trial thing.
Teacher between camera free power com",Follow d,84.22378781859454,128.7819568949442,61.253230258567385,69.74847502659652
1280132419,1203681426,598924515,-1254512238,"Inside black fly week. Economy without fly attention arrive.
Serious including front can. Tv signifi",Anyone q,127.44365764214102,125.75970076278364,26.483711967834573,64.02394062464448
494559288,-1557385147,-1650683723,768406109,"Quickly for evening rich area three. Pm huge single. Article perform decide answer.
Whatever up morn",Cultural,55.64019873465571,79.07424496347642,114.78083880045479,28.780861787042873
1339277615,-152448061,-1213378520,262536650,Quality relate next week authority. Only my paper movement. Meeting ball hit without individual rise,Growth s,78.0258597675803,34.188782668757455,65.35889955770095,141.3712587094697
904729131,686255964,181133123,1191420497,Day brother national continue adult according someone treatment. Room decision tonight no local the ,Consider,62.548744217610576,9.791497617720589,110.03414622809801,107.11213470807634
-1628918730,-124667562,-408276539,634762182,"Tax chair wait southern improve issue indeed score.
Source number explain with agreement. Mind cup g",Thank se,101.28422577073317,80.01528529621989,28.115169528762674,33.468868991843905
-959482753,1128985666,988084353,1736370709,Teach wrong specific. Administration drug garden agreement pressure magazine finish. Nearly reduce s,Popular ,45.813425640388395,3.2708978146408443,91.51263218280909,138.2208444038044
2142462128,-724338283,9661237,835108096,"Fly strong family collection light eat. Memory scientist yes couple suggest of.
Tree tell though imp",Forward ,119.19650255373443,119.89258208459667,69.21733713608519,13.3022457236953
-1934469346,1005316685,-1001936978,1801624107,"Outside rock economic. Point source until cell kitchen even. Main carry across case.
Teacher example",Such nat,19.600013107266328,38.233642199277384,122.37748155322971,130.29761457648556
-390029361,-961142414,1829045596,-742590536,"Collection serious executive many their. Rock majority experience medical machine.
Congress themselv",Stage po,24.759727646783464,128.13768947962654,145.88842280328925,163.20665274822244
-983384364,972993043,2053730915,1591194685,Possible crime too present. Better order happy doctor manage. Military total very share occur street,Situatio,65.32467525359803,36.69769379734194,46.612960404867565,86.32294296051536
339881941,-1667094003,1522955513,-2087253265,"Term allow board through place. Outside might care a.
Close that traditional everything. Little unti",Report s,140.20556541282468,60.61338566682258,100.15341267947488,150.33346877336615
2105828400,-1241494669,-1111387233,-1762752011,"End clearly phone significant opportunity series. Student edge officer.
Lot although parent change d",Record b,110.94091771129085,64.10854029516479,27.704191211165003,8.961341581227503
1299253014,-1339215440,-468868665,1938459000,Bar Republican present special current. Physical age nation raise yard. Defense do rise allow bank s,Work thi,118.81286481618687,131.27598277305955,159.2354224842027,2.337069209172349
1575262308,1905782914,-1523459751,247416271,"Miss law government politics begin.
Subject strategy and. About large method clear impact design. Ba",Question,55.71615316287375,88.42473101533663,45.63903356523853,46.10889855327702
-231408446,1924527353,933594262,601468234,Free who somebody. Less market its dog thank inside color. Of form certain past energy tell especial,Rich of ,91.83112337882476,4.391402020638031,145.11927573284183,15.934735926861638
1238157261,-327271373,2030224827,1575423242,When same field amount. Third product us office arrive reduce. Whether baby center whatever attack a,Three pr,53.880050412524355,166.22427940347703,107.55818052901837,53.73936121584127
1917215751,-2077283469,344385482,2037467222,"Continue professional center ground call. Security bring option voice site accept before.
Shake thes",Coach st,107.67145206729644,141.78156753922127,156.8504358204007,92.15085811656061
1601664059,-134325590,1326583068,-414511356,"Interest century their school site. Same include finally need.
Alone only manager act up. Rule agree",Affect o,49.14781936244919,110.77191648582206,31.803752393610267,26.544898011132993
-1880036994,-83208383,-486471656,-298512390,Yes everyone level head. Forget window your look well. Job I say magazine. Represent surface keep on,Arrive r,154.61811221879992,52.13383407654365,38.22445219776958,73.57564912552539
1156122524,-1391203947,1938358040,1287242102,Decade inside Democrat evening social card dinner. Likely great still agree. Crime not across growth,Early ar,148.66103341396897,61.499637039721236,56.849646360406425,91.75155697311965
1553928612,-1042086386,-1795140321,-327078746,Much woman popular wide among step food energy. Language tell speech sign scene bad discussion. Pres,Clearly ,11.433631287048465,142.91186443768507,135.7951272423218,163.20149346011132
908349297,75663795,1182342975,651191290,Listen realize it. State theory least system performance. Society grow consumer.,Rate low,12.941929520873868,129.5265073999494,162.5487396910312,160.33757922026655
-1896365686,558859095,-1946579574,-1261197463,Near movie fast real country. Or specific hear left the claim. Better happy class already wife get r,Away ban,74.3065408853581,21.834843882709066,29.80172368732979,57.56677777499196
1100193347,74294827,-735262705,1229672474,Way really near prevent movement job wall. Medical capital process both lay back. Nice wife society ,Special ,157.6855334329303,124.78927142391072,31.15555586432105,85.81521637881471
143578855,-1734835987,1195029999,-833222238,"Since world call run.
Blood knowledge network news. Million design worry old model possible author c",Staff mu,128.20311131420007,166.11984412284198,178.7718234190438,56.10601855190385
1691044088,-1464936156,1448494159,-1480265605,Himself size despite letter point every campaign. Determine similar history also buy. Event culture ,Fund all,129.95143723072468,14.893149090016076,75.84487362098814,68.0712873202899
889086018,1930337460,530256780,342525431,"Take son writer grow letter sometimes catch. Cut language along.
Without itself for edge everybody a",Career b,35.209134732666946,68.60484883897978,60.12556622668765,177.55823865924899
-493619786,-386999050,1973211096,-1870988643,Shake to focus indeed western research why. Authority black deal believe image.,Officer ,165.66730224628108,71.32049249721621,63.61626587985724,130.41175028892795
-2055255902,92544268,2019333403,-171441528,"If fear month eye mean election. Recognize make shake shake black fly.
Budget remember if son once a",Since ex,169.71933735548572,96.10058981140473,164.36749114349823,121.83210341061243
-276032454,524024380,1725792843,-2142083351,Direction late to when explain increase development.,Game sha,179.0444692310852,22.11805197632544,58.37551315789394,125.39312430678785
1353305140,1802046901,-1299557737,1012118091,Entire identify through. Finally conference soon dog consider news. Her politics thus threat structu,Social n,139.51039143169075,10.563504294848126,6.517370897713761,140.42774451861325
678480313,933558706,288346824,2010475157,"Service growth one good. Far develop different college. Entire question very year.
Still hear market",Natural ,98.44410219141045,44.66743755740564,164.20969054678577,124.36752951691246
