dh_sys,id_ds_vrs,cd_evn,dh_evn,bu_id,bu_name,obj_id,hist_status_id,hist_status_name,hist_status_intl_cd,hist_status_user_cd,date_valid,date_valid_to,lang_id,lang_name,lang_intl_cd,lang_user_cd,name_long,name,name_abbr,time_id,dh_uti_cre,lb_uti_cre,lb_wkf_cre,lb_ses_cre,dh_uti_upd,lb_uti_upd,lb_wkf_upd,lb_ses_upd
1986-09-16 06:14:57.000000,95,95,2010-06-23 00:29:02.000000,95,M,95,95,C,G,M,2005-05-14 23:11:12.000000,1997-09-23 09:44:09.000000,95,N,B,B,Z,F,B,S,1998-10-21 04:02:12.000000,F,B,I,1979-03-26 19:40:39.000000,M,S,M
2004-02-22 18:44:14.000000,96,96,1980-11-28 10:50:20.000000,96,K,96,96,M,J,K,1995-01-27 09:32:13.000000,1987-09-07 15:04:10.000000,96,G,T,G,E,S,C,L,1982-05-20 04:31:54.000000,B,P,I,1978-06-20 18:11:42.000000,F,I,F
1978-01-20 03:57:04.000000,97,97,2001-11-04 19:39:59.000000,97,H,97,97,T,B,G,2012-05-17 01:32:40.000000,2017-05-19 21:39:33.000000,97,E,P,M,T,C,N,M,1971-05-20 02:53:33.000000,K,F,C,2014-11-16 22:26:47.000000,K,A,I
1990-11-14 19:40:39.000000,98,98,1996-02-16 05:22:43.000000,98,S,98,98,S,K,C,1973-11-23 09:19:40.000000,2004-04-22 16:13:25.000000,98,V,S,B,C,C,A,K,2003-07-23 09:41:23.000000,T,C,N,1982-04-17 19:43:45.000000,L,P,K
2008-03-07 05:27:40.000000,99,99,1990-06-23 01:06:47.000000,99,R,99,99,O,T,F,1978-05-21 18:22:12.000000,1996-07-14 19:06:33.000000,99,D,M,F,S,C,A,A,2021-04-01 01:12:19.000000,N,K,C,2000-05-12 07:13:56.000000,A,G,A
1975-07-27 20:02:09.000000,-46613728,17856,1982-02-20 03:52:26.000000,0,Time forget smile use. Threat check along boy air serious field. Last who event often remember true ,0,0,"Pick toward what onto. Live four alone. Body alone site interest marriage.
As college myself news final bring later whom. Everything language response letter plan.","Information at design. Stage still resource world. Well peace five claim enter.
Much cell young need. Now player owner town.",Reflect reality bad trade event add. Ok star first land big beautiful line child. Knowledge responsibility prove word.,1981-08-29 18:44:46.000000,1985-01-27 06:39:44.000000,0,"Three outside front ok. Course big official prevent.
Book thought federal he performance read point.",Officer set decide wait. Culture southern audience deep necessary question fish. Build civil popular,Which decade include think try best foreign. Still western fire court suddenly. Walk those case list,"Bar your report hear every loss available environment. Without fact thus she also nature.
Score research clearly. Develop find a meet garden. Not star young history identify guy current.",Religious economic fish yeah. Science work military garden research. Consider home never local. Statement per gun watch.,"Case politics eight. Bad light mission spend truth him.
Word economy suggest lead. Must thing talk d",Wind sto,1973-12-31 01:38:41.000000,"Almost majority return cultural.
For only mission ",Up trip stand could company. Notice hit recognize ,Letter measure three yard beat. Rise husband infor,1996-03-16 03:21:21.000000,Note person although open western party. Though de,Most room participant prepare stuff. Budget among ,"Enough west wide.
Kid term course executive food g"
2005-12-26 20:01:28.000000,-825401977,-21998,1991-09-07 08:50:29.000000,1,"We book expect individual simply. Practice better create animal society measure animal.
Every speech",1,0,"Suffer their it west.
Within since kitchen talk place she. Should boy suddenly important political agreement probably.","Go imagine former left. Baby site painting finish street its.
Yard positive social technology left.","Amount executive ok against prevent. Lead loss try end that.
Table situation million level when. Nature defense situation technology option. Every nature nor have process there.",2015-12-14 03:28:19.000000,1977-06-27 17:00:58.000000,1,"Spring security most I. Knowledge girl American moment.
Suggest idea real. Wonder degree study do.
O","Above run prove operation. Or figure new.
Remain ten production music art yourself. Financial popula",Between media yet suffer rich market. Star mean become when mean commercial tree piece. With he assu,Doctor put officer daughter. Recognize century compare enough. Top its of.,Anything beautiful make during citizen. Hold husband lay them. Peace doctor tend manager back Republican.,"I art drug speech present. Eat speak can. Everything artist analysis miss establish energy surface.
",End trea,2011-12-12 03:39:18.000000,"Sound window address more. Give throw it.
Site nev",Everyone room each tax itself. Avoid better court ,Hand school heart need life agreement. American ea,1981-05-13 03:08:40.000000,Push official maybe actually. Whether when when di,Get later east letter whether lot. Phone clearly n,Until middle success individual begin positive. Be
2014-01-30 05:17:40.000000,1318125609,17398,2014-04-08 21:48:02.000000,1,"Animal film responsibility remember year against. Treat dark reveal security vote past.
Claim argue ",1,1,"Almost matter person message stage large surface.
Term fear might drop art could minute. Miss skill dream stand important magazine. Suffer up still thus.
Care candidate early food pick beat.",Place no term perhaps billion. Accept including fine serious yard. Ask heart marriage religious bag environmental instead camera.,In us adult bag PM. Wear main lot time head owner. When share ago region. Ground set fly claim under serious help.,2004-02-27 23:54:58.000000,2012-04-18 00:48:49.000000,1,Approach left relationship myself. Western consumer need maybe your protect commercial. Thing sell f,"Indeed sort then south only watch. Deep magazine music reality group.
Myself history side.",Defense decade almost crime art become executive. Doctor throughout third approach do sister perform,Sing citizen hundred company college between edge. Hot still take player.,"Left reality beat different same note serve whom. Face part near wear.
Church determine fire red something. Certainly ball low behavior on.
Culture detail age soldier city.
Threat wind help computer.",State budget relationship pressure adult adult crime. Prevent major hold his main ball. Make care he,Talk und,1984-01-14 19:13:16.000000,Modern speak common simply laugh real. School plan,Unit technology experience authority. Example hous,Type mind school drop my cultural leg. Where clear,2015-08-16 00:06:52.000000,Research garden sure win. Source white see run fie,"Take center class later. Others contain memory.
So",Eight through understand opportunity. Stand oil bl
1995-04-23 10:10:34.000000,-2074078024,-11752,2008-07-22 18:36:56.000000,2,"Beyond certain add send. Actually month thought.
Boy peace oil individual. Stop wife because might f",0,3,"Security of like before. Whatever likely color series late large suffer. Use issue fund able.
Natural public simply sport next. Century weight decide these interest hospital today.","West into many possible yourself point heavy. Also air build newspaper which national. Suffer participant week bag once business.
Final scientist instead respond past own.","Southern including bed subject send check.
Something hit option serve newspaper rock.",1993-10-07 03:28:42.000000,1978-02-20 20:02:53.000000,2,"Notice provide small crime remember. Great few third recognize.
Hard growth later of everybody. Invo",Organization wide law meeting. Sing discover conference consumer building everyone pay. Word wrong s,"Billion sell to true no. School mother politics loss put sort.
Fund cultural film serve score decade",Production big civil expert position entire. Ahead third place director box personal inside particularly. Generation mission ball goal former.,Second our until cold nice without let serve. Option everything concern water attention.,"Benefit even lead yeah fear medical present them. Into despite Mr room recent mention yourself.
Name",Late ans,1990-09-15 18:15:36.000000,"Mention national energy opportunity huge.
Lawyer l",Nearly call send party perhaps have three. Describ,Poor month debate fall. Gun consumer mean soldier.,2015-05-19 17:43:50.000000,Economic cell can miss. Who fear those hair. Churc,Position around provide join other win color. True,Long political Mr future pay. School officer insti
2020-08-30 07:18:38.000000,-594698260,6834,1977-04-06 03:41:42.000000,1,Right response right. Tell a three star law play. Season magazine accept business find experience.,0,1,Early sea sing dinner six Congress future fall. When agent one western purpose politics. Short huge floor security treatment standard.,"Impact occur possible. Single open possible bag suffer anyone.
Available rich feeling yes future. First very public. Space government century consider painting finish.",Order series data account. Raise buy become computer many discuss agent. Start line compare available successful. Happen make turn risk.,1973-01-20 19:19:34.000000,1978-09-13 14:09:45.000000,3,Anything stuff reach according go experience weight throw. Main then film action friend.,Management parent then. Player understand ever environment produce. Its perhaps give however hand ma,Discussion TV nothing wife. Hear when election these impact herself. She set offer special televisio,"Even shake generation.
Pay toward inside economy site research. Long improve rise different sell.",Break environment after sing fund government law this. Attention ball assume himself option would.,Particularly total from house since health either. Important team activity along morning. Business f,Space th,1991-02-28 19:38:09.000000,President old fund another system rock respond lar,Heavy occur five force share various. North involv,Recognize owner toward. Always year inside spring ,2020-05-25 15:38:33.000000,Offer weight thank smile expert born. Save occur c,Book return many power operation environmental tot,Top prepare information sort operation rate. Shake
2022-01-17 08:27:40.000000,-1138946023,-1866,1991-04-21 14:03:59.000000,2,"Standard fact available yeah participant rather spend.
Point phone figure mother hospital dream bit ",2,2,"Wife southern line product your. Begin sit mention hope. Say Mrs both among.
Reason by few yeah. Space successful ask firm because old work. Choice event data nothing white above remain season.","Piece other continue sell large strategy yeah.
Talk her do wrong red usually. Accept crime newspaper report.
Campaign audience trial board recent interest staff compare. Oil indicate send friend.","Remain great others job leader shoulder. Likely reflect discussion western.
Choice line dog raise quite. Man together occur space dinner wall wind. Well score trouble court.",2015-11-30 22:04:44.000000,1998-07-03 06:56:53.000000,5,"Under party impact.
All general officer ball what visit go challenge. Side up bar maybe agent. Stand",Certain kitchen occur. Station understand occur impact same. Information team air food throw through,"Build short who early city watch. Scene eat behind realize.
Go spring represent them try measure pub","Born certainly western past site evidence. Play interview everybody ahead concern campaign. Voice argue political century want care.
Similar every actually. Any one move hear nothing power.","Course garden write however no. Mr everybody ask never most impact. Area try hair everybody.
Across policy specific while detail care good. Another reduce let director. Community person wish.",Range collection property well program total show choose. Build community trouble find even mother. ,Reality ,1970-01-18 05:20:49.000000,"Democrat arrive yeah to serious stop.
Once knowled",Picture small purpose. Drug industry less police a,Seem city west. Staff official direction different,2008-12-16 06:37:31.000000,"Have low seem bag help relate keep.
Less event con",Service according its surface effort. Physical mor,Worker draw actually few we. Choose task material 
1980-08-28 12:59:04.000000,2140254769,-1311,1995-06-04 02:30:05.000000,1,Region result involve relate all avoid recently. Language common poor far past order. Know person po,4,6,"Professional network leave their start serve campaign. Whole bar and them.
South science century voice I shoulder. Difficult describe site dinner party treatment operation body.","Month main interest mission. Anyone color contain store agent next. As beautiful piece later over report.
Understand mother couple animal. Much simply play base threat research.",Modern result job step. Material manager play ball try financial. Pull and last success institution through.,2018-05-19 14:45:39.000000,2006-09-12 18:34:52.000000,4,"Few play per method message occur send.
Center allow particularly officer training goal girl languag",Real these respond carry next deep. Despite figure each sport hotel lot. Low number fund music deter,Prepare production wind discussion glass again. Analysis establish southern wrong. Season week attac,Wide political minute feel easy environmental system another. Administration institution bed training of person meeting budget. Together effect pattern.,"Animal task series oil what bar. She increase include also. Good offer address western necessary.
Simple inside south him term. True thus most decide.","Chair husband condition conference base alone. Act something mention also.
Probably war church theor",Natural ,1996-03-16 02:46:44.000000,Student race card at up. Pattern speak show land o,Animal gas future care along they when space. Eat ,Edge need should nor pretty receive force. Beyond ,2021-05-31 14:43:33.000000,"Local mention plan operation fund.
Music go west s",Despite air figure single ten where. Purpose throu,Serious drop attack camera trade along analysis. P
1996-11-13 23:05:40.000000,-1132861864,5073,1984-09-11 13:58:00.000000,7,"Well level mind Democrat. Page instead sense hair despite unit. From speak treat road popular.
Land ",1,4,"Decide a alone above. New tree focus.
Buy central organization time policy. Stay near time instead. Blood forward light this record capital central.",Down investment forget apply help seek summer. Serious challenge statement play probably agreement. Hair million the point ground dinner.,"Resource enjoy must. Contain leave together glass simple mouth.
Least both eat yet. Ground boy brother song feel set.",1983-03-12 05:18:16.000000,1980-09-23 04:43:01.000000,3,Run represent personal recognize operation Mrs avoid. Eat care lead and Congress military smile envi,"Control visit as. Interview civil move old. Exist degree maintain might anyone.
Government authority",Two music something none impact rock beyond just. Fire compare major capital movie game. Mrs letter ,"Skin policy moment detail especially much magazine history. Test yard fine option.
Toward do song around similar. Decision staff lose myself do. Prepare mission major. Former floor model month up.",Window add perform require red short represent. Medical American scene foreign anyone.,"East thought fill activity live. Well factor television low.
Consider PM receive suffer enter source",Few rais,1985-03-17 07:01:27.000000,Health oil use style always water. Girl democratic,Other thousand light several smile employee. Than ,Rest billion foot cause property. Approach stateme,1992-08-24 22:57:49.000000,Agreement amount my believe despite level travel. ,Job happy one already event. None now both open pr,"Likely campaign join like describe.
And fall histo"
2017-04-20 23:04:19.000000,648842216,-28259,1981-07-25 09:23:47.000000,1,First night ten into. View strategy any huge. Thus dream must right only under collection. Great dea,4,0,"Pay throw against effort bad I put land. Style number leader information hospital. Service city field image apply write strategy.
Whole us end. Election strong whole. Interview two sit thus blue.",Put movement if term staff put machine else. Mission race identify network girl later community every.,"Move manager power follow possible economic whether. Adult soldier important future side.
Perform exist environmental than respond dinner like.
Baby between outside garden teacher sea simply.",1988-11-22 13:20:22.000000,1976-07-06 06:03:24.000000,3,"Miss account administration finally. Say bag service perhaps fact into analysis.
Rule serve generati","Standard strategy long fine. Care second star something of later yes.
Its area good blue scene sudde",And we simply serious red. Product act yet conference. Strong use side program. May various many car,"Budget especially seem. Forward top know name.
Those any performance happen prepare someone. Buy me bed boy teach late do.
Box sit agree white. Pull class play. Way guy recent population.","Student well reduce force so letter mission.
Serve effect lay receive production. Social account benefit way generation he.","Community she east want tend appear fast officer. He goal strategy check.
Democratic shake amount sm",Building,2013-02-04 00:17:12.000000,Around area whose environment. Event reveal visit ,Number worry technology operation. Agency administ,Instead owner world fast best seem under gun. Reco,2023-01-24 08:01:56.000000,Democratic spring spend treatment administration a,"Always miss others do range.
Push never include ac",Industry beat international kitchen. Official more
1985-03-03 11:27:08.000000,1605781126,-8865,1996-03-06 14:01:02.000000,7,Today draw discover hand ball agency. Accept upon ahead middle push. Health national century themsel,5,6,About determine great must. Direction also amount drug space. Wind even college Congress break door.,Author half let you lawyer whether. Room kind parent court everyone deal purpose. Month series line beyond challenge budget.,"National act successful four movie heavy. Skill rate western glass. Firm onto information themselves air.
Meeting cell friend parent. Represent could government natural represent.",2010-10-17 03:41:31.000000,2012-05-15 23:09:44.000000,5,Food he possible recently gas concern together we. Night I wish stand. Public eye source seem involv,"However law last approach think knowledge. Set without must country her show.
Hit call might.
Soon h",Phone lawyer Democrat decade majority something. Interest economic civil stock alone nearly ability.,"Lay board risk field gas though.
Still environmental Republican during today leg air.
Building statement success game. Trade while music dream fall development identify tonight.",Expect very ability actually. Throughout most allow argue hair ability mind. Energy all team which.,"Card reflect debate name west.
Serious real thus college minute teach like. Reduce instead seek spac",Agent ce,1990-03-12 19:51:18.000000,Remember south star film individual. Long address ,Conference throw chair fear. Foot half country wat,Story nation beyond seven lot become think. Green ,2011-10-10 17:26:55.000000,Want decade glass girl young apply too. Choice spr,Say under kid community later age management. Ever,Be beautiful card performance. Begin forward perso
1980-09-20 21:55:23.000000,-944379772,10824,2011-09-18 10:36:34.000000,10,"Daughter phone finally skill.
Question strategy value team mind. Security others many technology. An",7,10,Method civil whose check guess enter specific. Process guy letter other grow voice. Remain drive green along long white plan.,"Tv community off. Successful dream ready case population.
Modern sit check add century upon nice.
Exist people new lead push long. Right smile few boy. Man foot team season.","Voice arm quickly former Democrat full. Enter TV can option.
Edge condition institution person really say. Whom bring sometimes important.
Growth ground color.",2017-02-18 22:43:12.000000,1998-05-19 17:54:31.000000,1,"Beat wide popular child miss only. Recently next likely after type.
Necessary response owner. Amount",Natural student bring attorney still wonder might. Price professor phone once me current remember. P,"Everybody growth arrive know edge.
Cost away just. Trade note individual national.
Someone degree su","Maintain authority week its practice key decade between.
Again social hard choose ok change. Hundred even while.",Food enough accept seat lawyer with lot. Senior Republican process defense recently. Role prevent next party money never moment rate.,After give wait. Spend room reflect hope. Language could project material executive decade various.,Good lea,1992-10-04 14:29:48.000000,Loss and vote many act recent hundred. Or price th,Really during ball daughter stage name loss father,Season collection support change. Treat voice atte,1971-03-28 23:04:15.000000,Easy make five western upon modern score. Attorney,"Month factor affect. Phone agency leave old.
Away ",Can everyone hope born main himself your lay. Caus
1983-05-01 12:13:45.000000,480263049,-21082,2012-10-22 14:22:03.000000,10,Heart exactly born shoulder. Focus over sure car dinner.,8,7,"Occur list after agency. Food officer skin my. Wish sit site ago mouth.
Woman rule skill simply onto. Put those cultural much idea past task. Meet despite picture.","Participant subject citizen military continue us begin.
Use scene hand history lawyer. Suddenly player face lawyer born. Spring we wide create station unit.","Respond station accept happen what campaign. Boy agreement medical effort laugh. Artist tax analysis something.
Ability baby find every. Tend reason represent shoulder play certainly message.",1984-12-18 11:41:19.000000,1988-09-16 21:05:28.000000,0,"Fast amount difficult kid hand.
Knowledge another unit across across moment. Car often operation upo","Threat rich west vote information plan sing. Card agent step movement over TV.
Never area property q",Behavior article send list strong place subject. Trial just month contain believe hold customer fina,Professor buy open believe total decide party. Charge paper list whom attention agent. Get decide interest series station for.,Such hundred long north yourself statement. Purpose past effect win buy through. Large anyone worry discussion resource. Others moment about meeting how institution again leader.,"Fish policy office easy skin. Book defense poor. Five into himself turn.
Something politics tree adm",Sing gas,2015-06-05 13:36:04.000000,Writer boy husband begin. Site more decade behind ,Also answer address attack east agreement their. S,Show game exactly step. Parent example citizen set,2000-05-10 18:17:03.000000,"Natural reach field stock order ask how.
Fire capi",Green age them subject force. Rise threat arm as m,Our control long. Peace standard add rule staff pa
1998-03-30 05:57:51.000000,-1745198218,-27675,1993-10-24 20:46:01.000000,6,"Morning his contain. Morning pay hot also series listen she.
Hospital scientist improve must friend ",1,11,"Provide check catch success team sister.
Score media make nice. Wall common phone economic prove travel.",Guess simply brother lay grow be himself. Happy wear run language compare also. Work meeting ball far practice close short.,Picture hard interview. Term practice machine green land. Six organization bar exactly certain include change.,1986-03-20 03:36:53.000000,1979-07-29 15:52:21.000000,9,Set entire sister provide provide light nation. President play success write dinner. Big factor may ,Itself behavior finish. Also education kid per everyone color old act. Those despite fill guy struct,Return serious fact institution possible arm. Art my side beat. Shake level avoid how sense.,"Thus number per of.
Cause often popular word key. Owner part per interview western hospital up.
With later each also. Camera manager charge fire test right.","High show loss and job heart. You trial born maybe or.
Memory small industry value grow decision. Threat father grow stop behavior resource two. Power here hold probably agree nice include.",Practice describe thus industry under energy across. Friend open interview their. South act various ,Cultural,2005-06-09 18:36:48.000000,Care with million. Mrs within generation nice west,Person society want positive friend. Computer clea,Official whom eat project kitchen system memory at,2014-03-20 23:29:50.000000,Rule particular hold large quickly paper friend. F,National drop bar. Involve large doctor question. ,"Else member voice might. Today box west arrive.
Po"
1995-09-23 07:36:02.000000,-902930938,-6971,1994-07-06 02:16:46.000000,7,Race size technology short. But pretty place tax research woman everything every. Situation Democrat,8,10,"Data meet more fly. Return discuss summer knowledge collection political. Western part certainly low sense.
Buy still today. Brother door bit half.","Likely talk green finally. Provide dark experience. See else stage else. Provide consider could.
Hand resource modern tough box level. Result budget against nice drop me example. Middle home letter.",Fill whole pattern wide recognize necessary amount. Available term history. Majority break computer writer able.,1998-08-29 04:33:27.000000,2021-12-13 10:11:54.000000,2,"Exist occur thousand majority I experience say. Almost eight safe low onto theory serious.
Against w",Appear oil coach daughter authority actually. Indeed edge Congress common say decide. Past born thou,"Three information center ever.
Both information each agree. Dog next your current player. Anything s","Place final college measure purpose hundred include. Draw rule according discover adult save. Friend bit miss view toward.
Off light raise herself drive school woman. Republican up early generation.","Or marriage activity challenge.
Draw meet skill foot number seek bill notice. Contain answer race late culture decision these. Bank attorney policy or again.","Dog base or response base professional.
Reason reveal back career make. Show second clearly generati",Federal ,2019-06-25 17:20:20.000000,"Election big recent imagine run.
Hot seem small in",Must citizen popular among car. Rich lawyer profes,Provide political shoulder religious pull everyone,1998-06-11 02:52:44.000000,"Every guess reflect. Study or party degree.
Social","Guy them game it. Interest organization group.
Thi",News professional argue camera who. Economy action
