dh_sys,id_ds_vrs,cd_evn,dh_evn,curry_id,curry_name,description,termin,unit,xrate_factor,xrate_date,factor,time_id,ref_date,dh_uti_cre,lb_uti_cre,lb_wkf_cre,lb_ses_cre,dh_uti_upd,lb_uti_upd,lb_wkf_upd,lb_ses_upd
2017-12-29 05:32:32.000000,83,83,2021-11-19 08:02:02.000000,83,A,S,83.0000000000000000000000,83.0000000000000000000000,83.0000000000000000000000,2021-02-11 17:04:05.000000,83.0000000000000000000000,C,1979-05-12 03:11:39.000000,1974-03-31 20:50:13.000000,B,P,K,1986-05-01 03:25:11.000000,I,C,B
1991-01-02 18:12:13.000000,84,84,1983-11-24 10:45:56.000000,84,P,C,84.0000000000000000000000,84.0000000000000000000000,84.0000000000000000000000,1986-02-15 11:59:25.000000,84.0000000000000000000000,D,2014-09-29 18:37:48.000000,1996-07-09 04:32:50.000000,L,M,M,2000-11-21 00:55:21.000000,S,C,T
1975-03-20 05:44:08.000000,85,85,1994-05-14 03:49:13.000000,85,B,D,85.0000000000000000000000,85.0000000000000000000000,85.0000000000000000000000,1982-04-02 23:39:04.000000,85.0000000000000000000000,J,2019-10-11 09:42:08.000000,1988-06-22 06:42:46.000000,N,I,P,2022-04-07 15:21:00.000000,I,K,P
1972-04-19 13:49:38.000000,86,86,2007-12-09 21:16:40.000000,86,Y,D,86.0000000000000000000000,86.0000000000000000000000,86.0000000000000000000000,1979-08-18 02:49:25.000000,86.0000000000000000000000,S,1979-07-22 04:35:00.000000,1970-05-12 05:49:37.000000,D,S,G,1972-11-18 10:09:55.000000,S,T,Y
2016-05-12 17:34:52.000000,87,87,1982-03-05 00:58:19.000000,87,H,T,87.0000000000000000000000,87.0000000000000000000000,87.0000000000000000000000,2015-02-11 16:59:27.000000,87.0000000000000000000000,W,1999-08-02 08:00:42.000000,2004-01-31 10:26:22.000000,T,P,G,2005-04-07 21:54:36.000000,F,G,G
1974-10-20 17:02:43.000000,88,88,1996-06-06 07:25:01.000000,88,M,A,88.0000000000000000000000,88.0000000000000000000000,88.0000000000000000000000,1973-09-21 22:33:29.000000,88.0000000000000000000000,T,1987-08-19 06:56:21.000000,2005-05-04 10:54:09.000000,S,V,S,1995-12-15 03:35:06.000000,N,S,E
2006-09-19 00:28:38.000000,89,89,2017-11-09 16:21:38.000000,89,K,A,89.0000000000000000000000,89.0000000000000000000000,89.0000000000000000000000,1993-10-29 07:32:25.000000,89.0000000000000000000000,I,2004-11-27 20:04:08.000000,1977-05-29 14:41:44.000000,C,D,F,2019-10-13 06:21:33.000000,D,F,A
1997-06-04 00:09:48.000000,90,90,1984-12-03 07:21:37.000000,90,B,G,90.0000000000000000000000,90.0000000000000000000000,90.0000000000000000000000,1988-11-29 21:20:52.000000,90.0000000000000000000000,H,1998-12-22 14:38:47.000000,1994-02-19 23:41:21.000000,S,P,A,2018-10-23 06:32:13.000000,L,S,T
2015-04-26 12:31:30.000000,91,91,1981-04-15 11:24:46.000000,91,B,Z,91.0000000000000000000000,91.0000000000000000000000,91.0000000000000000000000,2005-01-24 21:01:59.000000,91.0000000000000000000000,M,2000-01-22 05:30:28.000000,1991-02-06 18:32:21.000000,A,N,C,2022-11-22 17:37:51.000000,K,V,C
1971-06-20 11:19:44.000000,92,92,1984-01-16 07:52:35.000000,92,S,Q,92.0000000000000000000000,92.0000000000000000000000,92.0000000000000000000000,1971-02-28 20:38:20.000000,92.0000000000000000000000,J,1972-05-03 11:18:35.000000,2022-05-15 22:43:32.000000,L,B,T,2013-12-02 15:28:32.000000,S,K,M
2022-02-12 15:28:17.000000,93,93,2022-03-19 04:46:50.000000,93,C,G,93.0000000000000000000000,93.0000000000000000000000,93.0000000000000000000000,1999-07-23 17:01:48.000000,93.0000000000000000000000,D,1980-03-06 22:14:00.000000,2016-10-07 22:27:39.000000,G,P,M,1991-08-09 01:01:53.000000,V,M,J
2018-11-08 00:56:16.000000,94,94,1976-07-24 08:51:41.000000,94,M,L,94.0000000000000000000000,94.0000000000000000000000,94.0000000000000000000000,2010-04-25 11:36:38.000000,94.0000000000000000000000,C,1973-04-10 23:37:37.000000,2022-01-06 18:34:48.000000,B,M,S,2000-07-13 12:39:23.000000,I,I,Z
2016-08-21 15:24:00.000000,95,95,1971-04-11 23:36:13.000000,95,S,M,95.0000000000000000000000,95.0000000000000000000000,95.0000000000000000000000,2020-12-13 13:48:48.000000,95.0000000000000000000000,A,1981-05-21 10:10:19.000000,1983-04-03 08:50:53.000000,G,I,S,1983-10-25 16:46:47.000000,H,S,D
2002-06-24 14:25:30.000000,96,96,1993-10-15 13:42:17.000000,96,L,B,96.0000000000000000000000,96.0000000000000000000000,96.0000000000000000000000,1981-12-09 18:44:03.000000,96.0000000000000000000000,N,1996-07-18 08:58:27.000000,2004-09-14 13:23:20.000000,A,D,H,1977-04-05 16:20:09.000000,P,U,M
1975-07-10 15:40:30.000000,97,97,2023-02-04 15:13:23.000000,97,M,A,97.0000000000000000000000,97.0000000000000000000000,97.0000000000000000000000,2014-09-20 17:29:02.000000,97.0000000000000000000000,I,1994-05-07 09:14:31.000000,1992-11-11 15:37:04.000000,G,G,E,1971-07-19 20:14:47.000000,K,L,M
1989-01-16 12:53:37.000000,98,98,1998-02-01 12:03:05.000000,98,L,A,98.0000000000000000000000,98.0000000000000000000000,98.0000000000000000000000,1986-12-05 23:46:15.000000,98.0000000000000000000000,P,2011-09-30 08:28:27.000000,2002-11-10 05:07:11.000000,H,K,S,1985-11-10 23:31:03.000000,L,B,P
1992-08-22 13:37:14.000000,99,99,1980-02-15 21:44:09.000000,99,K,G,99.0000000000000000000000,99.0000000000000000000000,99.0000000000000000000000,1971-05-26 12:03:55.000000,99.0000000000000000000000,K,2002-02-24 17:44:48.000000,2012-11-23 13:50:13.000000,P,A,B,1989-05-10 06:40:26.000000,E,A,B
2014-03-22 13:33:18.000000,-1255778982,-6490,2014-01-06 11:25:02.000000,0,Hospital place create worry local itself factor growth. Discussion shake president word character much.,G,0.0000000000000000000000,0.0000000000000000000000,0.0000000000000000000000,2006-07-06 06:04:13.000000,0.0000000000000000000000,Heavy ga,1998-01-23 16:35:01.000000,1998-09-25 00:03:23.000000,Leg blood history state development design preside,Statement Mr wish nature physical myself win mater,Health before job responsibility protect. Develop ,1999-01-07 06:41:45.000000,Peace of generation action. Memory south rest Cong,Learn everybody group happen. Civil ago assume chi,Citizen camera test past. Lawyer science majority 
2017-04-15 16:40:22.000000,1551070139,26604,2005-07-10 12:19:47.000000,1,Half worry force similar. Thank understand actually story heavy catch. None difficult plant painting seek concern letter. Quality push mother inside development agent.,S,0.4242491485801480600000,0.4939603215692171000000,0.9176910642554817000000,1998-02-07 12:36:52.000000,0.5609358471878938000000,Central ,2006-07-13 14:33:07.000000,2017-03-07 04:33:41.000000,Outside threat must moment stay meeting. Process m,By let TV experience. Federal continue matter appl,"Religious get short wife imagine stage.
Television",1985-12-31 19:52:56.000000,"Decade group young old from challenge.
Mr here act",Describe trip indicate environmental music record.,Across recognize film third myself movie young fin
1974-10-14 17:01:15.000000,-1134643226,30484,1978-11-23 12:49:48.000000,1,"Single close certainly despite generation.
Fight behavior effect write floor per north. Usually already marriage include indicate.",E,0.0599936338094646500000,0.1949690560535120000000,0.8614127513478405000000,1988-11-30 10:40:21.000000,0.1075478450392222100000,Take mil,1990-05-28 15:30:46.000000,1989-10-04 08:30:38.000000,Bad look red call expert. Already view enjoy bag w,Without mind grow matter. Threat coach several pro,Good call most site individual boy glass ask. Proj,2013-03-30 06:26:17.000000,Realize TV challenge natural white head actually. ,"Mrs choice music north. Red coach action.
Treat hi",Answer its part you tough star side. Seek card soc
1970-11-15 01:40:28.000000,-787937441,-8148,2003-02-14 02:24:50.000000,1,"Dark role they me sister who fill. Indicate sit free experience a push. Activity whether look personal.
Our eight natural health anyone tax. By protect expect everybody his reveal old.",I,1.5001251188084441000000,0.7317782325563897000000,2.8420060128168636000000,2008-11-15 02:31:52.000000,1.8003080696086790000000,Theory a,2002-03-15 12:05:00.000000,1986-02-18 06:41:22.000000,Effort force his. Fill myself camera amount woman ,Reflect upon important Congress smile cold. Staff ,Mr type quite clearly local music. Campaign hersel,1983-07-30 09:59:49.000000,Common over what hospital language as single. Sure,Often set want way beat piece very. Clearly ago ec,Trouble throw production hotel describe drug. Feel
1984-11-13 04:01:06.000000,-1936928506,-12808,1987-04-02 02:09:42.000000,1,Enjoy realize day rich such me. Partner seat week why shoulder find toward.,O,0.5131135090962631000000,3.0048519201233788000000,0.8131509251785669000000,2007-11-20 02:44:27.000000,1.6025724911426238000000,Speak th,1998-05-03 14:42:11.000000,2013-03-29 20:11:59.000000,Ask although mean among including. Husband compare,Claim dinner bar life suddenly eat. Day girl event,Organization be nor. Begin executive successful wo,1986-09-13 13:23:31.000000,Have painting under place. Wide message factor cur,Newspaper firm common matter. Room lay sing heart ,Share push current inside trouble any Mrs name. Ne
2006-03-24 00:45:28.000000,1483341750,12246,1993-05-28 00:27:32.000000,0,"Also better impact factor garden. Public may along whether.
Might student term of job else. May garden business show sell keep seem.",B,4.9835042897593890000000,1.4599372508054227000000,4.8528306459081490000000,2020-03-23 23:10:35.000000,1.1385380452382483000000,Include ,1998-01-25 16:47:36.000000,2017-02-22 19:41:54.000000,Professor imagine student newspaper wall life pare,More opportunity lawyer meet. Thing program blood ,"Evening cup summer know list.
Just decade yes info",1983-03-13 13:23:07.000000,Realize population performance. Soldier decade ene,Anyone young technology. Himself actually option m,Five maybe market place. Agency discuss assume bas
2013-06-29 15:59:10.000000,587901030,-844,1999-09-18 03:58:55.000000,1,"Nature apply him health. Society stage guess throw if reduce.
By possible like door yeah. Buy fear reveal task child energy. Away bag enter yeah she past evening.",A,2.0331077159514230000000,3.5439253915887220000000,5.5311074335495520000000,1989-03-31 18:45:15.000000,1.3960252479930590000000,Same up ,1974-06-29 08:24:32.000000,1972-05-21 10:49:03.000000,Family citizen piece away necessary. Realize neces,Blue fire wait free understand know forward. Fly f,Second knowledge expect leg production manager. In,1998-10-14 04:17:17.000000,Yet into get simple road worker. Phone avoid enjoy,Finally finish truth forward carry stay serious ca,Consider meet building above stock marriage. Toget
1970-02-02 05:12:41.000000,1950458926,21713,2010-01-06 13:53:06.000000,2,Minute theory final middle apply of particular. Break all arm rate country direction. Check building perform claim.,H,5.2678471606819370000000,3.7629682042030574000000,4.8751468881988710000000,2014-08-19 14:22:00.000000,6.5476244243092520000000,Enter yo,1976-05-17 16:46:56.000000,1996-11-19 11:28:53.000000,Agree final memory on. And image agency plant many,Writer of wind. Enough stand often daughter proper,"Site amount shoulder east. Break reduce look.
Acro",1971-02-18 19:50:24.000000,Budget back citizen night value. Fine test decade ,Eat tree trip this. Need on determine put politics,Doctor music open design race agree student. Every
2004-12-03 11:36:05.000000,-1751517903,-7257,2016-02-14 04:11:15.000000,0,Near continue right land four tree blood. Agreement executive any lay fear current. Well of TV sister glass.,R,1.2981078799927035000000,4.6365983943752550000000,7.4686322989044130000000,1996-12-08 05:58:51.000000,1.3590517351033728000000,Wide sin,2002-05-05 22:00:56.000000,2012-07-05 18:33:19.000000,Plant rich institution trial push phone suggest. S,Message provide some value top. Ready wife me not.,Toward along develop air capital. Surface stock no,1997-07-26 20:28:20.000000,Activity girl much product room suggest. Three roc,Little happy return step record easy. Poor around ,Yes consumer claim risk realize opportunity affect
1975-02-24 06:20:59.000000,1902455424,-26460,1991-05-03 08:50:32.000000,3,"Whom well yes environment. Piece painting choice must natural.
Party mind glass possible test because not. Audience they rich billion series none small. Director easy surface.",A,1.3573007542970819000000,3.5242289353530900000000,7.7976626486282985000000,1972-01-21 16:42:12.000000,3.2851359270335205000000,Charge p,1975-04-26 13:20:29.000000,1999-12-16 00:36:07.000000,"Company treatment thank court. Blue meet main.
Str",Force billion seek check way science. Agency budge,Summer value memory them rest occur suffer house. ,2002-04-21 18:07:40.000000,Factor upon individual where marriage turn. I exac,Wall rate born move into science. Think during pro,Staff main audience ground. Member friend finish m
1975-05-11 16:18:47.000000,-1592893936,-14981,1975-06-26 03:01:40.000000,5,Key stay practice seven plant relate admit letter.,M,4.5098272482262870000000,2.0333290883124700000000,4.1115922925184080000000,2019-06-11 16:38:24.000000,2.2459557229392110000000,What aga,2006-09-22 01:50:08.000000,2017-05-31 16:21:27.000000,"Note up return. Increase lot police join game.
Sen",Go learn evidence total west paper coach. Attentio,"Window when goal. Big five crime the.
Food expert ",2018-05-25 19:17:38.000000,Theory threat plant fish against southern. Cold gr,Special within same see couple let catch before. I,"Answer security set name develop clear let.
Employ"
2005-01-23 10:44:36.000000,-1196619071,31741,2005-07-25 09:29:14.000000,0,"Raise general interesting fine. Wonder street threat form responsibility hundred account.
Development finally bring little class play. Series east tend local score identify open.",S,10.1985470308215280000000,10.2553958216805230000000,9.7457242663419150000000,2012-02-02 06:56:35.000000,2.4742564820707136000000,Live any,2020-03-20 03:44:49.000000,1976-10-17 21:49:03.000000,Huge explain rather organization gas institution s,Arm moment manager rock paper field. Half citizen ,Society give big parent good onto even. Middle ene,1994-01-04 02:42:10.000000,Public phone attorney believe you office. Present ,Fill many lot dinner. Send word assume position bo,Peace plant can stock year end ask. However lawyer
1970-12-22 17:54:46.000000,-1241435819,32636,1999-02-13 05:39:27.000000,2,"Box third woman course. Night allow you true third.
Child show policy whose success character keep. Role chance act wife. Claim between natural third. Old rule almost.",M,9.0200724680136730000000,10.5649084863376950000000,3.5690929840566610000000,1999-02-03 21:31:42.000000,10.0304405159262090000000,Particul,1983-11-18 21:58:13.000000,1979-04-04 00:50:48.000000,Themselves foot firm several site. Recent street l,Particularly radio improve administration on loss ,Whose base statement no pattern money accept. Degr,1970-07-01 20:44:02.000000,Officer picture back Congress clearly recent fund.,"Mrs glass positive light. Citizen choice seek.
Ont",Commercial quite economy tonight. Bill fly film an
1974-08-14 00:25:34.000000,-1595707050,19400,1983-11-05 07:12:29.000000,6,General federal matter executive computer. Energy phone record spend wear action decision day. Prove prepare seek language only. Laugh source appear majority its evidence account.,R,2.2395548798776925000000,8.7151635406466120000000,4.5110956008193910000000,1993-11-15 13:57:05.000000,8.2798962753241820000000,Single c,1993-06-08 19:44:19.000000,2001-04-08 16:39:36.000000,Born bad total knowledge can. Board gun onto same ,Actually past positive field single friend. Glass ,Put myself official provide recent. Report medical,2009-12-10 00:39:22.000000,Amount knowledge skill car water democratic. Soldi,"End test two provide.
Bed thousand run live bag ex",Cause federal peace bag present realize. Director 
2007-10-05 00:12:21.000000,-1594565626,-29246,2021-05-07 07:54:27.000000,9,"Understand area increase suddenly. More paper wear by account rule.
Only where piece when there each offer. Usually back stock sport suffer value alone. Pay theory night race central beyond read.",A,13.2029414066799850000000,6.3489215310856530000000,1.2867849938236438000000,2015-02-06 19:54:16.000000,2.1918222422767960000000,Blood at,1990-05-04 07:51:22.000000,1983-10-28 16:41:39.000000,Career responsibility around likely possible secon,Choose suggest other significant whatever Mrs. So ,Write compare name situation inside science attent,1988-08-04 08:20:19.000000,Life rest per sign last first. High especially fiv,Product finish question compare. Television fill s,Story nor national unit. Quality Mr off inside tow
1980-12-26 05:59:36.000000,-1634639964,23911,1977-03-15 15:22:33.000000,9,"Name fast information evidence it part. Response free edge our so.
Half station threat some. Hard audience image meet key.",O,5.3816341503517700000000,14.6090409265172300000000,9.7977570022328000000000,2020-01-27 23:04:07.000000,14.6509980640864760000000,Story ch,2001-02-04 01:54:30.000000,1973-01-06 06:44:59.000000,Or line per others. Visit discuss market kind call,Each from agreement property protect. Relationship,Everybody happy help. School bill play situation. ,2018-06-03 12:41:59.000000,Personal shoulder get speech feel draw report stat,Her financial course base possible federal tough. ,Until move three fire read none. Fine weight repre
2018-06-18 03:14:52.000000,-1685570317,30638,1971-10-14 21:07:48.000000,2,Huge building call begin cup involve if agreement. Culture likely move parent capital however region.,L,14.9100844138516500000000,10.8850161104144400000000,15.0670372028059120000000,1999-11-16 03:07:46.000000,8.6853341232376750000000,Of treat,2013-06-02 21:42:56.000000,2011-11-09 01:56:28.000000,Various wind news whatever nothing. Adult arm from,Forward necessary build late election against unde,Feeling artist add. Hope training job hold know fa,2019-03-03 08:10:41.000000,"Charge church why. Do detail arm.
Continue a movie",Suggest write society recently build sort property,These lose ok week. Save large when special manage
1992-01-04 08:28:43.000000,496557600,26032,2021-11-07 00:02:28.000000,7,"Result nothing type agent box start trial. Time any film. Service wife find line.
Must ball share safe. Rise company piece sort off step day.
Staff information more choose. In their ground back.",A,16.3172476302371900000000,6.2863950608745560000000,3.0459687998777630000000,1975-06-12 05:25:29.000000,4.0577981290530910000000,Kind own,2013-10-31 10:52:02.000000,2019-10-27 09:11:54.000000,Nor occur save cost all her during. Represent of t,Mother something gas important all loss even. Poli,Control contain black man local picture. Pretty co,1976-11-13 10:59:01.000000,Street shake point. Talk pick night she woman prep,Center free beautiful author just. Model heavy sto,Picture apply plan grow. Song court religious valu
1971-08-23 12:10:03.000000,-1049499347,-7126,1982-11-12 04:42:07.000000,5,"Give power seek TV lot. Case floor line.
Act brother onto light ok rock forward. Receive company blood human experience do according.",O,6.4565352579456420000000,12.3062010842087040000000,11.8485083787631070000000,2006-03-06 17:31:46.000000,5.5905284283068410000000,Light te,2019-08-14 00:34:33.000000,2004-04-03 22:40:57.000000,Establish shoulder effect shoulder. Onto investmen,Role available situation production then water pos,Hold different find model. Away impact reflect sav,1978-07-30 04:18:51.000000,"Nearly let certainly. Laugh save rock.
Vote range ",Join city decade remember. Candidate wear take tra,Born term concern coach million very. There everyo
2012-02-09 17:31:16.000000,637896581,-1536,1983-09-05 15:45:02.000000,14,"Mission possible get allow. Sister term art positive concern short coach.
Hotel job simple field. Never work loss.
White contain voice address. Carry fall usually movie lose writer.",T,13.0316723652391000000000,16.0608146381821970000000,2.0343094789008385000000,2012-12-06 14:12:56.000000,11.5934462382037540000000,Investme,2003-08-30 22:45:15.000000,2012-02-21 11:21:53.000000,Pretty management per. Show mouth artist three wri,Article within whose table consider. Challenge sha,Parent century lawyer event. Consider general plan,1977-02-17 05:19:30.000000,Term task research term which score thus. Deal mai,Decision week stock never wonder write save peace.,Certain from president employee plan structure fir
2001-02-02 20:06:17.000000,-1444717226,-22936,1979-01-30 22:44:10.000000,18,Pattern than safe seat agent conference. Good spring issue work want station. Sell list focus environmental bar.,O,12.0092547535695110000000,7.7282870218524780000000,6.0594121126556480000000,1992-02-25 10:27:01.000000,13.3311708958761340000000,Presiden,2020-02-13 04:21:46.000000,1986-02-14 16:40:19.000000,Player pull site lay development. Event fight expl,Build begin deep time once when. Give forward here,Have discover up music course improve. Speech grow,2014-11-27 03:59:51.000000,Take only style. Cold size table. Season stay mili,Field husband friend cover push early. Player simi,"Myself rock hundred.
Community lead check educatio"
