id_dsf_bsm_xrate_eom,dh_sys,id_ds_vrs,cd_evn,dh_evn,curry_id,curry_name,description,termin,unit,xrate_factor,xrate_factor_yly_avg,xrate_date,factor,time_id,ref_date,dt_run,dh_uti_cre,lb_uti_cre,lb_wkf_cre,lb_ses_cre,dh_uti_upd,lb_uti_upd,lb_wkf_upd,lb_ses_upd
81,2008-03-27 18:35:49.000000,81,81,1982-07-02 11:34:11.000000,81,A,G,81.0000000,81.0000000,81.00000000000000000000,81.00000000000000000000,1971-03-14 06:35:04.000000,81.0000000,N,2001-09-11 20:45:25.000000,1970-11-07,1992-03-23 23:52:29.000000,N,A,M,1974-11-16 05:40:24.000000,I,K,P
82,1973-11-24 09:55:21.000000,82,82,1987-04-21 09:20:12.000000,82,R,U,82.0000000,82.0000000,82.00000000000000000000,82.00000000000000000000,1980-03-25 10:53:53.000000,82.0000000,N,2020-02-29 12:08:12.000000,1983-10-17,2013-09-05 21:58:15.000000,T,I,F,2009-04-11 04:47:23.000000,S,L,C
83,1999-07-23 14:35:50.000000,83,83,1993-05-13 15:10:24.000000,83,B,G,83.0000000,83.0000000,83.00000000000000000000,83.00000000000000000000,2011-07-02 19:48:36.000000,83.0000000,K,1989-05-30 17:03:09.000000,2012-10-21,2003-07-21 00:28:28.000000,G,E,U,2011-03-10 13:27:20.000000,T,E,S
84,2018-10-05 13:24:21.000000,84,84,2015-06-06 21:59:34.000000,84,M,G,84.0000000,84.0000000,84.00000000000000000000,84.00000000000000000000,1977-07-26 14:29:21.000000,84.0000000,B,2018-01-16 14:38:03.000000,1973-12-24,1999-07-13 17:55:52.000000,D,M,C,1995-09-03 00:15:55.000000,T,L,F
85,1982-06-11 07:27:26.000000,85,85,2022-08-06 08:12:34.000000,85,N,K,85.0000000,85.0000000,85.00000000000000000000,85.00000000000000000000,2021-10-30 16:25:31.000000,85.0000000,M,2011-07-30 10:49:09.000000,2016-12-10,1982-11-19 16:59:40.000000,B,L,M,2008-04-24 14:39:57.000000,D,J,M
86,2015-01-05 15:50:43.000000,86,86,1982-02-22 03:58:55.000000,86,L,D,86.0000000,86.0000000,86.00000000000000000000,86.00000000000000000000,1985-08-20 15:27:38.000000,86.0000000,J,1975-02-11 14:18:50.000000,1970-03-14,1985-03-27 00:00:50.000000,B,S,B,1982-04-12 10:18:42.000000,G,H,S
87,1973-07-06 10:34:39.000000,87,87,2022-06-25 23:16:36.000000,87,S,I,87.0000000,87.0000000,87.00000000000000000000,87.00000000000000000000,2015-03-07 19:15:33.000000,87.0000000,C,2003-09-21 23:17:47.000000,1987-11-26,1986-11-06 14:53:40.000000,R,B,D,2002-09-17 12:11:36.000000,G,M,B
88,2004-10-10 19:08:16.000000,88,88,2002-02-09 16:53:15.000000,88,E,C,88.0000000,88.0000000,88.00000000000000000000,88.00000000000000000000,2019-06-16 14:19:37.000000,88.0000000,I,1981-07-09 21:05:35.000000,2011-03-30,2003-11-29 15:44:12.000000,N,T,B,2013-02-04 13:18:10.000000,D,N,P
89,1994-10-09 23:55:25.000000,89,89,1972-09-03 12:18:27.000000,89,V,T,89.0000000,89.0000000,89.00000000000000000000,89.00000000000000000000,2007-08-16 17:43:18.000000,89.0000000,I,1983-04-28 13:17:20.000000,1975-11-17,2018-09-05 04:32:24.000000,L,S,B,2005-12-10 11:59:08.000000,B,K,C
90,2003-04-12 01:24:57.000000,90,90,2004-04-13 23:06:31.000000,90,P,B,90.0000000,90.0000000,90.00000000000000000000,90.00000000000000000000,1983-03-12 05:39:57.000000,90.0000000,A,1970-02-20 01:00:40.000000,1987-03-08,1995-12-31 12:45:21.000000,R,A,E,1979-12-28 03:09:59.000000,M,R,S
91,1990-07-16 23:16:00.000000,91,91,2000-08-29 07:59:07.000000,91,B,N,91.0000000,91.0000000,91.00000000000000000000,91.00000000000000000000,1994-10-05 03:46:10.000000,91.0000000,B,2001-02-06 15:28:13.000000,2022-07-09,1987-04-21 08:22:15.000000,T,T,N,2022-02-25 11:10:01.000000,R,M,V
92,2020-10-11 12:54:20.000000,92,92,2003-02-13 03:22:22.000000,92,P,S,92.0000000,92.0000000,92.00000000000000000000,92.00000000000000000000,1999-03-26 09:18:14.000000,92.0000000,P,1998-06-24 01:56:07.000000,1993-09-21,2018-09-13 11:57:20.000000,T,B,R,1980-05-28 07:38:25.000000,G,T,L
93,1977-02-22 13:24:28.000000,93,93,2006-09-19 08:49:59.000000,93,A,C,93.0000000,93.0000000,93.00000000000000000000,93.00000000000000000000,1972-09-03 00:00:59.000000,93.0000000,L,2019-12-27 22:43:32.000000,1975-07-23,1990-06-05 02:58:05.000000,I,B,S,1971-12-01 07:58:00.000000,E,T,E
94,1980-09-02 09:29:38.000000,94,94,1971-11-26 02:43:10.000000,94,T,K,94.0000000,94.0000000,94.00000000000000000000,94.00000000000000000000,2019-01-18 13:14:07.000000,94.0000000,Z,2006-12-15 09:00:56.000000,1979-05-22,1980-11-22 13:39:16.000000,S,D,B,1992-06-03 20:11:03.000000,P,N,T
95,1994-11-20 03:27:43.000000,95,95,2015-10-07 20:23:58.000000,95,Z,M,95.0000000,95.0000000,95.00000000000000000000,95.00000000000000000000,1970-11-08 08:51:47.000000,95.0000000,K,1999-07-09 07:34:00.000000,1974-10-01,2017-10-13 21:27:35.000000,G,N,O,2020-05-24 17:36:05.000000,N,J,D
96,1970-02-05 22:42:14.000000,96,96,1996-10-09 01:00:36.000000,96,P,T,96.0000000,96.0000000,96.00000000000000000000,96.00000000000000000000,2012-10-10 05:48:15.000000,96.0000000,L,2008-05-14 16:21:56.000000,1977-10-13,1997-10-10 01:17:02.000000,K,K,C,1981-03-02 03:25:04.000000,P,T,C
97,2018-03-26 06:48:24.000000,97,97,1993-09-09 21:03:50.000000,97,V,M,97.0000000,97.0000000,97.00000000000000000000,97.00000000000000000000,2017-06-16 17:59:10.000000,97.0000000,C,2002-02-18 12:00:41.000000,2003-09-13,1974-11-29 20:35:08.000000,L,G,K,2007-12-29 03:03:57.000000,S,M,D
98,2005-09-18 06:53:59.000000,98,98,1983-12-09 18:54:12.000000,98,A,B,98.0000000,98.0000000,98.00000000000000000000,98.00000000000000000000,2016-07-01 13:36:38.000000,98.0000000,G,2000-10-15 22:13:31.000000,1971-06-15,1996-08-25 19:29:16.000000,V,B,C,2013-10-02 18:18:05.000000,G,G,C
99,1970-04-12 00:26:47.000000,99,99,2012-05-23 19:18:15.000000,99,D,M,99.0000000,99.0000000,99.00000000000000000000,99.00000000000000000000,2018-09-23 21:33:08.000000,99.0000000,M,1982-02-10 23:30:59.000000,1992-06-01,2017-04-13 09:55:32.000000,V,S,I,1984-11-03 11:28:53.000000,N,V,B
0,1993-01-23 12:52:54.000000,-257611702,-5290,2022-07-06 06:02:03.000000,0,Growth they support fight charge nation interest heavy. Measure series drug doctor individual believ,M,0.0000000,0.0000000,0.00000000000000000000,0.00000000000000000000,2016-04-10 04:23:15.000000,0.0000000,Success ,1989-01-29 06:37:00.000000,2002-09-06,2016-12-13 11:29:15.000000,Edge fact smile start among sister. We home mentio,Create blue as detail enjoy act. Four continue pag,Talk explain him impact. Manager information econo,2011-05-28 15:39:49.000000,Care age single well. Partner best car here her ac,Than which expect same owner trouble. Run fall blu,Medical change stock central experience. Recently 
1,2008-10-21 17:40:00.000000,669818743,15897,2007-09-23 19:58:48.000000,0,Thousand three hair any never successful responsibility summer. Every somebody travel. Peace send ou,O,0.5819430,0.6951015,0.40902917214261560000,0.07833555650090895000,1978-04-13 20:13:18.000000,0.0325777,Art grou,1979-10-18 19:32:28.000000,1982-11-05,1976-07-06 23:32:52.000000,Our policy follow word whose language activity. Po,"Out again wife.
Concern politics boy. Support bank",They fund him as above. Public maybe strong today ,2012-05-07 01:33:58.000000,Production enter herself think begin by while evid,Strategy always kind value piece. Picture guess su,Serve machine whatever prove experience share as. 
1,2009-04-04 01:25:05.000000,546126805,-31583,2018-06-04 22:27:06.000000,1,Whose them or. Raise avoid full TV bit win remain. Subject enter in half one. Local budget common st,A,0.0424275,0.7567180,0.83587940801328080000,1.70257520399036700000,1989-11-27 11:28:54.000000,1.1393865,City thi,1986-03-12 15:25:27.000000,2011-01-13,1998-02-09 11:44:51.000000,Operation understand machine almost law. Such agen,Itself sister who structure look heavy white. Retu,Social seven prove reduce field check quality. Age,1973-04-11 12:58:48.000000,Young begin great college. Quality throughout nigh,Away technology space describe include use. Under ,Kid trouble put often along bad. Into official dir
1,1979-04-15 03:01:59.000000,1588249436,8308,1990-01-13 16:13:28.000000,2,"Traditional space his about baby. Wrong officer three. Network ready sort pretty middle scientist.
S",P,0.7178300,1.0002231,0.73954626970955200000,0.65396717706014950000,2008-12-10 07:22:59.000000,0.4442919,Rate roa,1990-05-25 14:15:44.000000,1991-07-25,1985-05-30 20:05:15.000000,Shoulder set first offer measure. Unit ever loss m,Future thus be feel. Pm character purpose account ,Size throughout despite great organization success,1989-03-02 14:21:09.000000,Three team bit study. Focus tend exactly they desp,Trip understand card piece book. Bit politics loss,Course concern main. Crime people determine langua
2,1983-12-25 18:35:56.000000,546911342,-10064,1973-07-05 20:50:11.000000,2,Organization walk politics oil son certain cause. Nature sometimes education instead. Difficult stuf,W,2.0313013,1.6683518,3.15186070249086800000,3.04990666034089600000,2017-11-01 15:29:10.000000,0.9836889,Politica,2007-05-23 17:15:42.000000,2023-02-09,1989-04-04 09:41:49.000000,Simple can over TV fast bag near. Camera develop t,Change wife chair. South work choice culture reali,Improve piece off understand door. Theory affect t,2017-04-01 07:05:25.000000,Support game less tell key almost. Better owner hu,Serve new nor tend director financial. Dinner disc,Above performance skill. Town do effect would drea
5,1996-06-05 07:18:19.000000,1177733250,-9906,2014-08-08 22:52:14.000000,1,"Part however rate peace him performance much appear. Both we every world he.
South kid above three s",Y,2.2967794,3.4737760,1.00127973594011670000,2.02510262676793500000,2002-01-30 13:43:19.000000,1.4207106,Similar ,2001-11-28 07:09:53.000000,2013-01-01,1972-12-27 20:13:34.000000,Board eye Mrs order serve game a. Toward small fat,Should treat condition what real. Decide including,Field behavior quickly allow couple give shake. Wr,1979-09-16 15:17:27.000000,Despite account investment similar stand enter sha,Sit guess paper close per. So concern method stree,Black after computer hour peace common. Space anyt
1,2006-02-11 13:44:47.000000,-1110562348,31917,1973-11-28 05:20:12.000000,1,"Team Congress attention meeting carry method.
Support listen environment song international when. Bi",S,4.8196284,0.5360279,1.82129241038352200000,0.05901283276559166000,1996-03-14 04:22:00.000000,2.6472215,Town bla,1988-06-07 10:09:35.000000,1998-11-09,1976-09-01 07:36:04.000000,Activity treat smile feeling enough. Often strateg,"Two simply safe. Nation least probably establish.
","Wrong class others his.
Page opportunity student. ",1971-02-25 11:45:06.000000,Name worker economy get deal military evidence sit,Upon agree forget left recently. Eight industry on,Be get stop different. Although strategy design te
6,1974-02-24 14:21:58.000000,-1152097638,4697,1997-01-25 21:38:12.000000,2,Interview per college professional couple success visit. Leave participant enough resource south bod,I,2.1911357,0.1618077,4.50982848471558700000,2.27825525329075960000,2014-06-06 13:37:20.000000,1.0307048,His leav,2005-07-01 10:52:00.000000,2000-08-09,1991-06-19 14:07:38.000000,Need recent economic there. Authority age court ho,Development rather son girl choice style. Above un,Statement responsibility future floor. Reflect chi,1977-10-21 17:56:38.000000,Whom break bag consumer case key. Process instead ,Cup TV eat already. Camera dream nearly. Write her,Heart quickly candidate real theory firm career it
4,1992-01-27 02:23:32.000000,1031851008,-6082,1982-07-23 06:09:43.000000,1,"Trouble change name draw sign charge prepare Democrat.
Drop as practice. Identify recognize shoulder",B,4.6021366,5.8826486,7.18581051786182800000,0.53287466736274510000,1992-09-09 17:43:17.000000,7.3722843,Somebody,1991-06-14 13:41:05.000000,1978-07-23,1984-11-09 13:45:18.000000,Partner ok country direction be. Dinner clearly fi,Per book when yourself style. Fact left eat artist,"Indicate spend account nice.
Crime guess across qu",2000-12-08 19:35:17.000000,Degree list give certain final body. Himself air m,Experience day more could. In above claim life. Pe,Probably section far sport morning subject. Early 
7,1981-09-26 13:22:10.000000,-239485575,-9920,1986-12-20 14:53:45.000000,4,Mind left by follow contain movie strategy hospital. Avoid likely too ask myself.,D,7.4878384,0.6257618,3.01613792296302070000,0.37930494513372637000,1998-07-25 21:28:13.000000,2.4723757,Shake fe,1991-04-27 03:40:16.000000,2008-10-25,1976-04-06 12:22:57.000000,Deep community knowledge where speak bring mouth. ,Than heavy home station think various. Pass more m,Identify design surface cultural. Positive law spo,1986-08-08 11:48:39.000000,Skill seat him stop including. Usually leg Republi,World truth no on. But everyone couple accept wind,Half both position office her. Budget modern liste
3,1988-06-28 09:55:56.000000,-1104806819,-25385,2003-10-16 01:45:58.000000,2,"Financial into pass leg then. Couple leave over finally that police.
Hair catch including across. Re",M,5.7873194,7.7918068,9.07020309057455200000,7.12397488491438400000,1999-10-24 18:50:05.000000,2.9228854,All vari,1982-08-02 02:29:05.000000,1977-04-16,2003-05-19 00:34:16.000000,"Fill customer tax exactly final finally plan.
Forw",Well operation month attack suggest. Account goal ,Event upon itself speech. Same step action get rec,1994-01-11 12:44:33.000000,Environment local late special material. Material ,Writer large goal its trial old. Six heart trade. ,Nature article politics later wait. Evening subjec
6,1990-11-04 20:56:20.000000,691012683,-11579,2012-05-21 00:48:53.000000,6,"Movement action exist easy pretty little. Everyone crime with expect record explain western sense.
I",N,4.2519833,2.3448916,7.37721773733763500000,8.82344505953236300000,2011-09-27 21:37:19.000000,8.9367304,Scene di,1988-10-18 10:22:12.000000,2003-11-05,2022-03-21 13:24:29.000000,Outside character rock memory physical. What or st,Next miss action compare pattern property short. A,Arrive teach church send central. Represent hotel ,1970-02-08 14:22:45.000000,Almost many drug example order future difficult. E,Letter at reflect first. Theory those field. Some ,Tv time section yet identify majority. Population 
11,2009-10-06 13:53:37.000000,781542267,28525,1995-11-15 09:39:35.000000,8,Citizen respond in although mention support. Thing international everything. Them such while.,W,2.6899746,4.4675126,10.82228638570655300000,8.23982212756885200000,1979-04-13 05:23:54.000000,3.8461095,Cultural,1979-06-25 01:33:00.000000,2000-06-24,2007-07-25 17:07:09.000000,Example value avoid now. Financial often continue ,Admit success challenge standard. Think policy end,Result operation room occur fine huge chance. At f,2015-03-02 05:04:31.000000,Plant arrive role. Pick experience industry break ,Laugh shoulder campaign skill statement tend huge.,Listen key beat edge sign. Admit have security exp
6,1975-02-15 23:31:28.000000,-347770608,-27152,1973-11-09 16:55:33.000000,8,"West particular you production sea. Seek me give.
Individual individual find. Writer life finally in",A,8.6966394,10.2139099,1.02871432933698050000,4.25556610836266300000,2013-02-04 14:15:23.000000,0.2827647,Modern s,1992-11-24 01:49:49.000000,2004-01-18,2003-05-06 12:36:12.000000,Day program wind at food full. Apply their poor we,Find wall behind let. End attack explain part. Evi,Change respond customer reduce floor something. Ma,1984-07-24 09:40:16.000000,Team professional argue seven heart fast become. F,Drive crime same. Medical where want economic poli,Worker career surface instead hit. Result begin we
8,2021-04-22 10:37:17.000000,-1162625724,29006,2021-09-17 14:33:56.000000,10,"Her likely notice.
Training suddenly information attorney employee. Car wrong rich teach each method",L,12.2728334,10.8195679,13.55902119957274200000,5.57559655355364300000,1995-04-23 05:01:01.000000,6.9304577,Televisi,1970-09-02 04:04:18.000000,1995-08-09,2011-02-07 07:40:51.000000,Stay figure police statement. Total while then thi,Film wife alone real benefit data source. Cause on,During coach watch personal forward such fly. Rate,2001-10-23 23:21:44.000000,"Class art always.
Total around assume. It soon par",Degree establish minute sound. North song bank fut,Pull among treat his law standard. Let usually thi
2,1991-07-18 06:45:54.000000,-1451541998,-12672,2014-06-05 15:30:31.000000,5,Wall brother scientist environmental success green serious six. Ahead democratic mind health sit rea,O,14.3474026,11.9375327,8.14133267914706000000,3.62727777216375550000,2016-06-16 20:01:40.000000,10.1617808,College ,2001-01-29 14:13:38.000000,1992-05-10,2022-10-19 03:46:46.000000,By case provide including response someone. Servic,Point last management own. Tree direction either p,Industry tree responsibility entire. Door opportun,1977-08-18 04:54:53.000000,Huge church reason policy represent. Name itself m,International under stay member all. Discuss woman,Control keep view place. Huge drive quite of alway
2,2010-12-25 06:58:47.000000,607466583,-9417,1983-12-19 17:10:00.000000,10,Cold thus various nothing recent. Pm market some environmental economic camera fast. Simply voice th,C,14.6708848,13.5493602,8.19702228856790400000,5.96210752123862200000,2016-10-23 19:43:22.000000,10.9888413,Room int,1995-10-23 15:32:38.000000,1975-09-24,1973-02-03 13:27:44.000000,Voice environmental computer across do stage. Daug,"Contain tax picture forward.
Hope run occur member",Age day produce recognize nation no. Offer air aut,1988-01-19 11:26:58.000000,Local yes reason adult city. Talk wall rich attack,"Lot product industry would place.
Mission face res",Or reason letter strong stand out direction. Inter
3,1998-09-03 09:19:54.000000,599034488,-8392,2003-11-04 00:31:45.000000,9,Main TV inside soon cultural what thought. Voice foreign do consumer on into. About stock research o,S,6.9433844,12.6289770,16.63413672527462600000,3.07528718321575100000,1970-08-05 00:02:12.000000,6.9156396,Leader i,1989-05-04 22:56:42.000000,2004-07-30,1974-08-06 06:53:08.000000,Our mean group receive entire. Leader still since ,Red word notice trouble past she. Among public hot,Director sense employee until determine pull news.,2018-10-22 16:40:12.000000,Write down if treat safe reveal gas. Pick crime wh,Member word and simply. Loss guy during ok part ma,Former class space maybe. Dog score top yeah read 
3,2011-02-12 21:22:21.000000,1170638255,31682,1998-12-04 11:36:04.000000,5,"Later whom wait bank.
Serve consumer much people.
Fill sound form. Cultural way process stay.
Studen",U,16.0828039,9.8671970,4.14813437988093900000,4.69166689699553900000,2004-09-02 15:45:23.000000,17.6338708,Above ex,1984-01-19 22:30:49.000000,2014-01-04,1979-06-07 23:29:34.000000,Across office investment sound make spend. Hard po,Couple situation north performance game thousand. ,Add imagine simply college seat cell. Doctor degre,2005-03-18 16:40:25.000000,Expert happen between join out least. Turn everybo,Professor this little writer friend. Admit wife be,Range now pretty from morning. When paper travel q
15,1981-02-15 22:50:22.000000,-35917387,-24211,1988-03-18 17:50:26.000000,16,Particular moment prevent particularly candidate daughter reality. According type both big window.,S,1.2796227,13.2684374,13.80339841141651800000,13.52919586057735700000,1977-06-24 04:30:01.000000,11.7269484,Enjoy no,1997-05-24 22:37:50.000000,2014-07-11,1985-07-06 08:41:11.000000,Difference phone person fire sister allow. Arrive ,Near call prepare catch line step. Wrong include a,Do officer teach strategy. Probably push middle tr,1998-08-13 16:14:27.000000,Wind tax rate early. Evening where reality dog hop,Everyone chair church anyone hope reason lose. Doo,So nice certainly. Somebody whatever sort office e
6,2000-12-27 00:24:48.000000,-1412925751,-22623,1988-01-15 15:48:40.000000,10,"Name mean base couple hotel. Leader face day customer form.
Forward detail name act most development",W,7.3428581,13.9186866,11.85191113302828300000,18.12341221724654300000,1994-06-22 03:05:54.000000,6.4369005,Area onc,2007-03-08 04:29:34.000000,2003-09-04,1973-06-18 01:20:16.000000,Wonder base attention particular hear anyone. Grow,Base chair north treat middle kid. Just one friend,Perform message itself. Seek deal central yes shak,1981-09-18 21:35:07.000000,Side it avoid prove benefit. Part cell management ,Soon task Democrat anyone would. Perhaps spring lo,Hand apply although instead health add among. Meet
4,1995-12-18 22:34:49.000000,-1575941808,-32013,1981-10-29 21:26:11.000000,16,"Describe amount interest be. Let sister him fear.
Add into will worker tax herself have other. Repor",E,10.2323329,19.5205005,6.38810083929895440000,4.94461379632142000000,1973-11-12 04:03:29.000000,16.8641064,Prepare ,1971-03-19 14:57:18.000000,1972-02-29,2008-07-05 14:07:41.000000,"Step century development others wish unit simple.
",Role perform find. Term enjoy rather indeed raise ,Heavy finally message beat those natural ready per,1987-04-10 17:07:34.000000,It ok treatment work specific assume loss. He blac,Audience environmental law least. Institution econ,Much friend out line tell. Determine this sit firm
20,1985-02-13 23:52:42.000000,-1443837351,-25843,1997-07-10 23:12:06.000000,4,Than increase threat involve difference. Crime could hour treatment fire them. Example education pro,P,1.4320412,18.8056965,12.10665247601831100000,2.34004381881850330000,1970-04-20 20:08:36.000000,13.7914662,We stand,2013-02-16 15:02:43.000000,2015-08-04,1982-05-24 07:00:04.000000,Often design area my follow five pick return. Wron,Child medical before indeed court establish whethe,Nice big establish middle check part. Edge report ,1975-02-21 20:43:05.000000,Born include coach million serve. Ready theory per,Sister answer keep interview mean happy. It region,Century edge member who speak concern. Your party 
18,2009-12-09 19:51:16.000000,1458957052,22794,2004-06-30 03:19:50.000000,12,"Data level expect suggest amount order three wait.
Security possible play politics send more. Notice",I,7.9319538,7.9293722,12.90705234103853100000,10.04826626735759900000,1984-12-26 21:04:58.000000,11.6036658,Nothing ,2000-02-04 01:20:03.000000,1991-11-28,2009-01-06 09:39:01.000000,Soon wrong him region address cultural present vot,Future word although figure growth myself. Dog aut,Begin company move almost. Red key well developmen,1981-10-07 08:39:21.000000,Soldier me kitchen food. Reality rule machine pret,Apply central trip now. Before door between apply ,Lead expect reflect bring me. However fight upon i
