dh_sys,id_ds_vrs,cd_evn,dh_evn,curry_id,curry_name,description,termin,unit,xrate_factor,xrate_date,factor,time_id,ref_date,dh_uti_cre,lb_uti_cre,lb_wkf_cre,lb_ses_cre,dh_uti_upd,lb_uti_upd,lb_wkf_upd,lb_ses_upd
1991-02-18 15:46:20.000000,92,92,1985-07-19 18:22:19.000000,92,C,N,92.0000000,92.0000000,92.00000000000000000000,1999-05-14 18:52:49.000000,92.0000000,A,2000-01-08 19:52:22.000000,1986-02-27 12:05:21.000000,N,T,S,2001-08-02 03:04:56.000000,I,D,B
2017-11-06 01:58:06.000000,93,93,1971-12-18 15:27:08.000000,93,N,T,93.0000000,93.0000000,93.00000000000000000000,2002-05-12 15:46:29.000000,93.0000000,V,1981-07-31 05:31:13.000000,1993-11-18 10:04:25.000000,I,T,V,1990-10-24 15:59:48.000000,M,B,M
1992-08-17 19:17:09.000000,94,94,1987-10-24 08:34:10.000000,94,D,S,94.0000000,94.0000000,94.00000000000000000000,1983-01-09 01:16:05.000000,94.0000000,W,1971-07-14 06:17:11.000000,1970-08-05 14:17:45.000000,A,N,V,1978-02-07 11:53:30.000000,I,M,P
2015-05-09 21:59:05.000000,95,95,1980-08-09 03:28:13.000000,95,U,L,95.0000000,95.0000000,95.00000000000000000000,2007-12-07 06:51:52.000000,95.0000000,G,2010-10-30 13:28:46.000000,1977-12-26 18:25:19.000000,B,S,V,2018-07-06 19:46:19.000000,G,G,K
1991-11-15 22:48:43.000000,96,96,1982-04-18 15:10:50.000000,96,T,S,96.0000000,96.0000000,96.00000000000000000000,1990-07-18 09:54:59.000000,96.0000000,E,2005-08-22 05:25:47.000000,1980-11-27 04:14:06.000000,Q,E,M,2009-02-11 11:19:00.000000,T,M,S
2010-04-10 08:37:23.000000,97,97,1986-04-30 11:03:59.000000,97,I,F,97.0000000,97.0000000,97.00000000000000000000,2022-06-15 14:14:44.000000,97.0000000,M,2018-10-07 21:04:43.000000,1971-08-25 14:24:38.000000,B,S,M,1979-08-17 18:13:55.000000,L,M,L
2002-10-08 20:54:27.000000,98,98,2017-03-15 10:00:04.000000,98,B,G,98.0000000,98.0000000,98.00000000000000000000,1987-07-22 20:23:22.000000,98.0000000,U,1984-04-12 04:21:10.000000,2008-05-06 17:55:48.000000,I,B,L,2018-02-23 08:56:41.000000,Z,T,B
1995-08-13 01:24:06.000000,99,99,2002-03-25 00:59:09.000000,99,L,M,99.0000000,99.0000000,99.00000000000000000000,2022-12-18 20:51:34.000000,99.0000000,K,2018-07-08 11:27:46.000000,2005-03-14 03:57:35.000000,L,C,B,1990-07-29 04:35:08.000000,E,C,C
2014-09-17 08:16:01.000000,-1030144318,-8,1982-04-01 22:48:09.000000,0,Figure professional street change away contain. Just light fight kid. Player glass sometimes now cou,W,0.0000000,0.0000000,0.00000000000000000000,1995-08-02 16:37:19.000000,0.0000000,Shoulder,1980-11-06 08:47:01.000000,2008-09-16 21:56:47.000000,Staff finish play current on ask husband. Along re,Son finally win group responsibility science expec,Civil change maintain still whatever. Life story a,1970-04-22 00:07:19.000000,Conference hospital laugh listen price eight cold ,Anything environmental between onto author wrong. ,"Play recently owner available case dog.
End drive "
1985-05-17 20:51:49.000000,1602063930,28819,1976-08-25 05:56:55.000000,0,"Year throughout design reality simple.
Fall develop sea east understand perhaps environment Republic",W,0.8318126,0.2029543,0.84326889764559810000,2004-01-27 04:29:36.000000,0.7789292,Who meet,2017-04-11 01:03:23.000000,1995-11-21 06:07:10.000000,"Center bill edge six if central.
Nothing industry ",Difference start bag surface project others. Secur,Glass provide nearly form agency thank finally chu,2002-07-17 02:04:47.000000,His consider foot type. Key commercial service din,Peace wait state me difference show national. Coul,Peace American including consumer. Soldier house l
2018-08-20 22:50:56.000000,-1433212013,-4415,2019-06-20 14:16:42.000000,0,"Congress threat tax activity happy. Success impact team stage value. Style local father door.
Howeve",R,0.5013000,0.0236204,1.33498518668099250000,2021-06-08 23:51:13.000000,0.4598964,Positive,1983-05-31 11:37:00.000000,2015-10-05 07:16:41.000000,Although rich seek them north address for. Animal ,"College part reality describe skin.
Program point ",Born however seat student. Glass development follo,2011-03-30 20:43:19.000000,Candidate teach very later they itself. Know story,Build education hot fact dream. Main debate human ,Who move away much. Serve within pattern tradition
2020-06-16 15:33:41.000000,-642826049,11939,1998-10-18 20:32:41.000000,2,President even amount board. Necessary perhaps first century lot push discover. Weight after right a,E,1.1348120,1.5469851,2.95347886638402800000,1981-04-30 20:22:48.000000,1.6796880,Theory c,1972-01-29 00:21:09.000000,1985-09-27 00:58:45.000000,Why each boy herself instead point despite answer.,Visit range according production. Deep artist afte,Century action southern nation worry nice second i,1971-11-07 16:34:38.000000,Nice important finish admit music. Mention exist d,Compare science contain focus myself behind. Call ,Treatment than side chance accept boy away. Though
2022-03-21 23:58:15.000000,1032252559,26614,2007-03-24 13:04:01.000000,2,"State he ten full to current company myself. Part candidate from scientist member mission together.
",M,2.8067222,3.4693864,2.43044853163574670000,2000-07-29 15:12:53.000000,0.8816665,Attack s,1991-05-26 21:01:38.000000,2003-12-16 19:13:26.000000,Reduce best wife toward. Food also value them arti,Federal per nothing food investment learn large sp,Population there war court such future because gro,1981-11-06 21:38:02.000000,Truth scientist really cut box party interview. Ma,Police leg month never couple. Face you nearly ret,"Fund notice PM individual coach.
Consumer presiden"
1997-12-29 13:38:21.000000,2000137468,25060,2023-01-13 13:37:54.000000,4,Business six field guy each main laugh. Month party bag begin movement ball. Position wonder body hi,T,3.4454672,0.8852432,0.58547370662759220000,2008-09-28 18:46:15.000000,0.9704241,Soldier ,1972-01-21 23:57:49.000000,1999-04-24 07:23:23.000000,Effect nearly one stand try story. New less air de,Gun while politics. Professor early rule other com,Against before oil perhaps thank front. Security c,2008-06-15 04:15:15.000000,Certain car force American. Gun character cell mar,"Technology value material keep single.
Rock signif",Candidate free sister agree need. Land age send ar
2010-12-27 19:32:46.000000,-407945774,-19604,1997-04-05 14:01:09.000000,2,"Condition fact analysis give. It person card.
Watch drop continue research conference cold. Art lett",M,3.9894773,4.7268165,1.02805237212367180000,1970-03-18 20:46:13.000000,4.1085824,Weight c,1992-12-29 06:35:38.000000,2021-08-30 06:26:32.000000,Hold cultural shake light shoulder life. Machine w,Support new move writer local choice room. Full so,Gun character simple group peace. Assume Republica,2003-11-03 09:44:52.000000,Whatever since letter word step address this devel,Travel mission reveal court she people recent. Qua,Four effect any hot. Floor effect want anything le
1992-02-01 22:47:16.000000,-1758431441,32323,2022-06-19 00:35:27.000000,4,"West that deal service national with if rule. Line in hair nice eight early live have.
Available que",T,1.9487462,0.4059270,5.49902131149507700000,2015-08-02 09:23:52.000000,0.3064165,Contain ,2005-07-25 17:29:07.000000,1983-06-13 02:18:58.000000,Other product station. Mouth structure act indeed ,Face red campaign truth fact yes. Parent something,Offer sense student force they order follow growth,2011-02-06 19:56:08.000000,During out fast road figure. Art message right boy,Determine blue would home. Kind speech behavior ho,Television recognize field. Small marriage poor id
2009-06-06 04:11:21.000000,298578077,-31013,2018-04-01 16:16:50.000000,5,Top around purpose three than instead son. Your record work own fear charge.,S,2.9766411,4.7632403,4.24703406563496900000,2021-03-19 01:33:16.000000,3.1797916,Choice b,2001-02-27 03:50:56.000000,2017-04-21 13:44:42.000000,Goal not someone ok. Court growth audience. Phone ,All every one of brother teacher. Wish pattern tri,"Coach design act year act.
Call per past than woul",1995-03-01 11:24:42.000000,Option remember develop today especially process l,Manage early financial relationship treatment deci,Might me its human little. Those ground protect wh
2020-09-16 14:45:41.000000,-1946925563,15310,1985-04-18 22:28:30.000000,2,Little eat each within second. Congress within dinner TV adult. Successful detail offer.,I,4.7547964,0.0669164,1.17618770162838970000,2009-10-17 22:20:39.000000,4.4866439,Consumer,1988-03-10 10:26:55.000000,2008-06-10 15:50:40.000000,These those administration suddenly perform. Happe,Morning same enjoy help. Federal bag standard man ,Artist might cost he much voice six. Usually relig,1985-07-23 17:00:56.000000,Likely rest middle smile. Walk few professional ri,Write sister peace Congress mean nation. Street me,Trade scientist difficult add anything management.
2006-10-01 06:25:56.000000,306403090,-17128,2005-03-15 06:31:46.000000,4,"Bag least enter fill. Would yard major teach.
Detail would yes. Power sure identify wonder finish re",A,3.5068186,9.2194218,2.93833271722894400000,2010-09-21 03:19:42.000000,1.1159727,By free ,2003-03-03 13:25:24.000000,2015-02-15 00:27:18.000000,That at first here high marriage. What else scienc,Language machine represent send style. Quickly fed,Affect six music impact. Debate either economy pre,1992-10-13 03:48:24.000000,Social per because bit seven ground class. Project,Sea sell style actually computer loss kid responsi,Face trial already high policy. Quality free sport
2009-09-18 23:04:04.000000,1030394855,-22397,1991-11-14 23:23:05.000000,3,"Doctor compare century reflect reason. Bit door hope.
Collection laugh the trouble institution nice ",S,4.1016855,3.1485623,6.98757477845912300000,1992-12-03 21:06:05.000000,6.0938341,Raise ma,2013-05-10 04:05:08.000000,1984-11-04 07:19:48.000000,Everybody develop among more the. View determine s,Computer guess effect factor by. Live minute call ,Walk across fast eat. Matter director anyone art r,2010-07-22 04:37:40.000000,"Small along ten.
Leader treat involve use return t",Century southern less sport remember seek. Speak h,You a place year. Anything light almost west opera
1999-01-01 08:12:07.000000,1160574916,9512,2020-02-14 10:55:10.000000,9,Us line opportunity democratic act remember. Audience physical teacher party maintain. Shoulder almo,O,2.0576738,5.6347457,11.16191361036836400000,2012-12-04 04:29:12.000000,4.2612826,Family e,2020-10-01 22:15:41.000000,1972-12-24 08:43:34.000000,"Beyond buy nor soldier turn.
Budget late special b",Us every hundred food room dream become. Rather do,"Local worry human read. Argue clear art how.
Futur",1991-03-29 18:36:54.000000,Official some if raise may. Company behavior sense,Game edge front ever. Finish manager relationship ,Leg cut look away positive. Skin maybe quickly flo
2011-01-01 20:26:20.000000,828043091,-2061,2017-02-01 02:07:13.000000,10,"Quality democratic vote. Task civil doctor.
Since individual old who manage more. So range soldier m",D,9.4772011,2.5316969,5.54589890622421100000,1972-06-11 23:34:37.000000,3.6805630,Analysis,1980-04-12 11:51:23.000000,2007-02-21 13:05:10.000000,Mother different however son. Whatever billion hum,Experience whether get part tend property indicate,Need west likely down. Opportunity nature upon ear,2006-07-22 20:31:16.000000,Radio partner current memory. Write citizen black ,Week manager west project. Window those course ser,Particular garden finally because kid guess improv
1974-01-15 22:43:09.000000,298567875,22320,1993-05-29 02:41:00.000000,13,"Threat sometimes tough customer.
Southern any style pressure. Get shoulder those that whether.
Impor",T,6.4111998,12.6707337,1.14567847405880290000,1993-04-17 21:56:41.000000,1.4758014,After si,1974-01-24 23:30:53.000000,1973-01-07 06:48:55.000000,Civil rise Democrat blood question draw if. That d,Along apply impact much year. Walk price one seek ,Interview back leave other benefit business answer,1993-02-13 15:33:21.000000,Group memory series notice away check imagine. Ver,Day scientist tax usually respond movement. Fine g,"Possible could many. Area stay onto worker.
Receiv"
2018-03-11 19:39:27.000000,1125406430,31048,2009-02-01 17:31:47.000000,12,Ability tell lay benefit then. Alone dog design. Whatever professional character growth budget eight,C,12.4116473,4.5637970,9.58318117118155000000,1970-12-06 02:36:27.000000,9.2965058,Report h,1996-04-10 00:56:33.000000,2012-11-05 09:38:35.000000,Could program soon stand last nice. Standard when ,Time keep decision most. Question our home shake r,"Require itself sign. Three pass common simple.
Rol",1987-10-08 07:41:59.000000,Instead difference cause light. Establish we progr,View white book view never seem. Very effect minut,Small position tree recent second style. Read fast
1994-10-09 09:29:35.000000,1331068207,-12954,2002-08-18 06:56:38.000000,15,"Note study modern whether word position common. Cell reason view kid parent soon and.
Marriage follo",T,7.7078716,4.0689294,9.95741439409467700000,1970-05-06 17:54:22.000000,15.8941429,Dark req,1988-07-07 12:56:17.000000,2018-09-27 14:55:10.000000,Poor organization Mr themselves guy. Drop add imag,Last hope property dream college. Center watch abl,Former ready of low most player offer. True receiv,1999-07-28 22:50:27.000000,"Will at send take analysis kid describe.
Thought i",Or letter party operation possible real everybody.,Author economic industry better strategy almost. R
2013-06-29 10:56:10.000000,470759539,26706,1984-04-06 22:18:32.000000,12,"Member something could necessary. Order whom available determine.
Later occur increase series admit ",B,13.0616802,9.8701241,14.64250804639175000000,1987-04-04 20:13:02.000000,13.2830241,Light gr,1999-03-30 17:28:23.000000,2011-03-02 23:15:26.000000,Someone standard PM just. Again dark entire main c,Speak rise save soon question yet. Or realize pres,Choose have population quality billion. Risk push ,1990-01-06 20:04:08.000000,"Bad word court around away discuss use.
Likely we ",Material likely model hard worry. Music inside sea,Enough one remain her serve situation wife tree. W
1995-06-20 14:03:37.000000,-2025485536,23099,1972-11-22 16:51:37.000000,2,Activity training hope cultural business your or. Prepare through though create quite college worker,E,14.9931844,13.9669567,7.67619506034247900000,2013-05-20 14:22:53.000000,11.9684335,Tax low ,1975-08-05 14:34:54.000000,1985-12-05 07:33:23.000000,"Account consider it. Agreement cell floor media.
E",Direction fly five various method. Right wear off ,Buy appear decade. Interview late field project tu,1978-10-16 21:38:48.000000,Ten huge beyond eye director from security. Begin ,Out its owner establish. Maintain act court threat,Upon consumer act. Sound both generation stand. Sa
2002-12-31 01:27:05.000000,-1361317828,-11934,1991-01-17 02:59:04.000000,14,Dream entire mind example other low. Out stuff detail real collection operation south. Expert break ,R,5.6982920,8.8679297,18.61058734446548600000,1979-04-09 13:37:51.000000,14.5723087,Shake so,2001-02-22 16:42:36.000000,1998-01-17 14:54:57.000000,"Range clearly coach final. What knowledge ten.
Guy",Last stuff section forget arrive assume. Really be,Attack hair thousand him describe. Argue bank fiel,2021-08-15 16:24:24.000000,"Because despite economy generation show all play.
",Debate figure city study. Behavior culture class a,Court animal sea save travel bank window. Protect 
1982-04-22 01:29:57.000000,-2079366127,28459,2002-06-12 03:25:34.000000,13,"Moment land hard attack maintain message area garden. Present there make.
Listen lot court open nigh",B,5.1405645,0.7416176,18.96489628346131400000,1985-12-19 13:33:59.000000,0.8707018,Nothing ,2005-04-19 10:26:20.000000,2005-11-04 07:37:48.000000,Security movement win it training she fine. Commun,Star south term challenge over part. Little east t,Father time degree more my message billion. Where ,2000-12-04 07:40:43.000000,Role any throughout newspaper cell likely here. Ga,She result month it entire fight maintain. Piece e,Recently owner single morning usually research. We
2021-05-26 18:51:40.000000,-1567829218,-22542,2011-05-30 23:34:28.000000,8,Move mouth want trip. Leg behavior art great learn three. Citizen care which office right.,P,16.9390334,16.0529632,19.17905017629445000000,2007-08-03 01:25:25.000000,14.4815655,Camera p,1980-01-17 23:41:02.000000,1978-06-16 00:55:07.000000,"Total player suggest throw cold different.
Finish ",Throw fear network detail support especially send.,Expert way science believe. Day church nor stay so,1999-10-16 10:23:16.000000,"Beat marriage system parent.
Final start change we",Short light expert. Feel can continue policy build,Guy start possible take letter gun thought. Better
1996-07-21 14:06:42.000000,1046744788,11799,2016-05-13 08:15:55.000000,15,"Accept half hit begin finish specific drive. Off argue along represent indicate PM those.
Mrs to hus",C,10.4030535,0.8554371,0.97194592229006950000,1988-05-04 03:31:46.000000,20.3715141,Become g,1987-02-16 14:23:13.000000,1997-11-06 05:28:35.000000,Pressure from protect hit field not player. Cultur,Whose enjoy dog including energy. Interesting bloo,Serve total to source. Always require several focu,1988-02-10 23:51:41.000000,"Easy series carry pressure oil leave through.
Data",Break TV important bar. Thought benefit PM summer.,Summer environmental president in. Guess evidence 
2022-09-25 19:15:07.000000,-413086313,678,1997-10-24 21:29:24.000000,18,"Hold sea system into.
Wonder learn treat. West dream eye can.
Remain between keep pull national know",F,17.1969193,15.7328455,4.22337021247403800000,2001-07-05 04:48:46.000000,7.6424485,Such doc,2008-04-16 19:46:18.000000,2000-07-20 04:19:05.000000,"Direction seven suffer range.
Available dark once.",Power step together must. Mouth before specific st,Future lot beyond. Issue east budget likely some. ,1993-09-07 00:42:51.000000,Time then able such music foreign fish. Pressure p,Prove hotel which then have thing. Save defense th,Condition name how share. Decide behavior stop sta
1988-07-28 01:00:29.000000,-1200727435,24513,2015-08-14 00:40:40.000000,9,Significant upon process support idea there he. List determine herself show mind whom necessary kind,G,0.8382632,16.4184820,10.79776893647621700000,2019-04-09 02:19:32.000000,3.2949632,Include ,2006-07-02 00:00:12.000000,1991-09-11 13:37:24.000000,Environmental use meet into wife father wife. Tabl,Window executive employee about arm five. Nature c,Read air of maintain require experience arrive. Dr,1981-12-14 09:21:08.000000,Include ready drug industry. Station dark magazine,Admit meeting sometimes race visit. Few song its t,Network ok order answer administration. Together s
1996-10-13 09:14:23.000000,2011494626,-12594,1977-09-10 09:00:53.000000,11,By adult finally effort case research attention eye. Skill per probably available them performance p,O,8.0432463,2.0960371,20.63478571981371000000,1970-04-09 11:47:23.000000,2.3762225,Give vis,1985-03-10 01:20:51.000000,1973-05-01 11:03:51.000000,Language special big out way. Oil rest decade prog,Image finish official yard alone create wind. Effo,Both lead else while nothing claim. Marriage enjoy,2000-11-22 04:51:59.000000,Kitchen subject accept foreign. Today history play,Focus could church policy daughter plan. Man dinne,Past detail natural happen shake boy foot. Case fl
2021-05-28 06:54:37.000000,177477198,-10561,1984-06-16 20:27:53.000000,24,Mother challenge decide rather. Today which instead onto design thought manager. Success media glass,W,0.0010791,4.4231741,4.21445325778344700000,2014-11-07 13:36:45.000000,4.5907674,Candidat,2010-01-02 19:33:49.000000,1976-04-12 17:39:43.000000,Total red within watch. Teacher material Congress ,Force it summer six serve join particular. Current,South task former health. Wish phone yourself nigh,1997-04-10 20:58:57.000000,"Because administration who federal.
Type really mo","Suffer find five rock. Heavy some night huge.
Road",Out health summer test. Center course fast why the
1981-09-13 18:35:11.000000,1149854618,-15115,1979-03-18 00:09:47.000000,25,Business garden I. Company authority too to value. Low strategy enter song fill energy president tra,D,0.8582103,11.5352912,21.32921845696097000000,2022-11-02 15:59:08.000000,17.4063184,Already ,2022-01-27 04:59:04.000000,2017-06-17 00:33:10.000000,American sport perform that. Beat herself sure tra,Deep computer happy movement fact low at. Subject ,Investment meet generation inside enough. Money ac,2006-03-20 17:38:10.000000,Husband another respond position their finally. Th,Common reflect room organization. City pay quality,Fire item like with company. Painting he gun where
1996-06-14 07:10:28.000000,1076463314,-32628,1979-10-17 10:01:08.000000,2,Partner church either like region speech. Game game few mission affect him show. Will listen yard we,E,16.5143640,25.0327809,25.29601769169787000000,2014-03-07 23:23:21.000000,7.6940626,While fi,2006-04-18 20:36:29.000000,1986-02-04 22:22:17.000000,Next budget answer young. Own admit pick age Democ,More investment image ever star occur down beat. C,Likely husband table name fine be would. Year stat,2009-12-25 18:47:12.000000,Make pull treatment analysis. Behavior late good h,Party other serious discover. Word up sing small w,Choice mission consumer second address. Try progra
1980-12-17 21:24:32.000000,-786477080,-26445,1998-10-23 20:32:35.000000,9,Yet face paper coach building cup. Bad here yeah various house generation able opportunity. Full cha,N,2.9112331,0.9464350,20.37187652239098000000,1975-12-09 10:24:31.000000,4.2572935,Beat sce,1976-03-24 15:37:06.000000,1996-12-30 13:18:15.000000,Eye great option final will hope instead same. Its,When understand throw laugh sense. Consider nation,Machine leg lawyer oil upon indicate. Toward perha,2006-08-02 07:38:50.000000,Thought agree field according recent when spend. A,"End despite early out evening reflect.
Almost toug",Law operation partner use generation music husband
2017-04-05 18:22:44.000000,-403012003,-9886,2001-05-06 11:46:36.000000,12,Coach myself amount media any what. Over throughout seem cause article nice.,E,22.1751134,9.8669286,23.57488034999147800000,1988-02-11 12:47:49.000000,15.6510597,Art heav,1980-03-20 06:58:34.000000,2015-11-16 02:30:18.000000,Though rate ahead range bring. Response energy why,"Military live property traditional chair.
Serious ",Impact become full international. Together huge re,2003-04-24 11:47:55.000000,Just professor compare do. Recently would road lon,Recognize would believe western prepare. Easy medi,Stock accept bit. Conference necessary involve or 
